,Propane,nButane,nPentane,nHexane,Tc_NR,Pc_NR,Time,Tc_OPT,Pc_OPT,Time
97,0.26130533687993435,0.13147553300815937,0.1939826669717126,0.4132364631401936,468.85321044921875,4059117.0,6.650501728057861,0.0,0.0,58.4961998462677
98,0.263201715884812,0.12206323055840605,0.20168072197608866,0.4130543315806933,469.0765686035156,4055837.25,6.63081169128418,469.13662255321907,4054175.596754562,103.52762913703918
99,0.2685314245733284,0.5069841530838263,0.15830806755458673,0.06617635478825858,431.3925476074219,4167585.5,6.5405800342559814,0.0,0.0,52.28580570220947
100,0.27552035122038593,0.01575430223408015,0.0537319036023142,0.6549934429432196,483.00433349609375,3929949.25,6.6548120975494385,483.03624992748394,3928820.3260761686,88.4856743812561
101,0.27912198643718167,0.0511929991875066,0.28232879270935746,0.3873562216659541,469.47039794921875,4037876.25,6.5778937339782715,0.0,0.0,35.42430353164673
102,0.29187595624583207,0.29714797638052914,0.22467370467025802,0.18630236270338066,447.5724182128906,4218914.5,6.191742181777954,0.0,0.0,34.38936185836792
103,0.29664679834120844,0.6714584729419071,0.015648014517501196,0.016246714199383474,415.24261474609375,4115002.25,6.66000771522522,0.0,0.0,50.898927450180054
104,0.3002510083446832,0.2286982174276728,0.413681444121464,0.057369330106180054,442.34869384765625,4140455.5,6.916368246078491,0.0,0.0,60.0669379234314
105,0.30943932972383814,0.15193870562720657,0.10152963767622064,0.43709232697273465,466.1747131347656,4199331.0,6.65758204460144,466.2722094376218,4196704.544217575,83.19128489494324
106,0.31062968364174964,0.09278264807011269,0.4717753317211403,0.12481233656699736,451.8570556640625,4123414.25,6.6147141456604,0.0,0.0,53.1683886051178
107,0.3209602565961288,0.334080557542139,0.11819015225544158,0.22676903360629064,445.8918151855469,4314882.5,6.30457067489624,0.0,0.0,35.569470167160034
108,0.3217675848806675,0.07554060251677096,0.35148256359070845,0.25120924901185315,458.760986328125,4163626.75,6.606527805328369,458.8312816842179,4161842.0905667245,101.57940816879272
109,0.33323487587163014,0.012999971292828084,0.18385727766754337,0.4699078751679985,471.50738525390625,4134307.5,6.690454006195068,471.5778226632377,4132128.46026513,79.68644499778748
110,0.3361359442828297,0.39465357492613873,0.19837254692018913,0.0708379338708426,431.462646484375,4252643.5,6.175307750701904,0.0,0.0,36.687302589416504
111,0.34267962464196233,0.21310579135335667,0.38317331529485893,0.0610412687098221,439.73931884765625,4212786.0,6.704867362976074,439.77484341495693,4212150.039113101,83.63051128387451
112,0.35092246871303007,0.4142560923754281,0.06847178595500068,0.16634965295654106,435.4473876953125,4362186.5,6.135479927062988,0.0,0.0,55.21811008453369
113,0.37715645434973283,0.18833552517619503,0.1815204996996475,0.25298752077442466,449.7706604003906,4365989.0,6.217880725860596,449.9150810573819,4362938.493347459,93.2606270313263
114,0.37773091678242743,0.44436281440089254,0.1361648903836735,0.04174137843300658,422.46087646484375,4270431.5,6.593142032623291,0.0,0.0,34.249114751815796
115,0.38737951991543146,0.0030218641753027233,0.5615144729440641,0.04808414296520182,445.46160888671875,4204023.0,6.626236438751221,445.48434924296026,4203509.883762475,82.48429369926453
116,0.41309264278799307,0.0015097794853562846,0.4066958358022211,0.17870174192442964,451.1932067871094,4308861.5,6.464702367782593,0.0,0.0,59.049405336380005
117,0.420264074884813,0.11072801751749177,0.1052279800784881,0.36377992751920707,456.262451171875,4444037.0,6.523146152496338,456.4464066519401,4439515.8830524795,81.08782815933228
118,0.42629404963146006,0.050793343656239186,0.19019128951878592,0.33272131719351483,456.7010498046875,4409467.0,6.362037181854248,456.85700161458846,4405516.1200217195,80.42552876472473
119,0.42848339877818625,0.15694127149656373,0.316167071438351,0.0984082582868989,437.4544677734375,4370367.5,6.572196006774902,437.5380352291422,4368944.79233712,101.84650731086731
120,0.432931808999065,0.5236241374996324,0.015088743156178091,0.028355310345124517,410.3979797363281,4258998.5,6.701887369155884,0.0,0.0,53.915252685546875
121,0.43538882217719843,0.06874142293424064,0.37736197810274974,0.1185077767858112,442.5965881347656,4364087.5,6.683205842971802,0.0,0.0,57.02650594711304
122,0.44921316671268496,0.07914796933057129,0.3763166206749213,0.09532224328182243,439.4169616699219,4379680.5,6.498497724533081,439.4941858663839,4378255.669100065,78.71801805496216
123,0.4527519519834815,0.11111730317285434,0.25340483647907863,0.18272590836458566,443.015625,4453108.5,6.136920928955078,443.1653769549363,4450194.8691681735,93.53239226341248
124,0.4579645784902108,0.19786313927067736,0.06601664729388436,0.27815563494522744,444.19842529296875,4556366.5,6.155672073364258,0.0,0.0,57.86357617378235
125,0.45910472623301757,0.0935668584563598,0.18538013745296641,0.26194827785765623,448.16021728515625,4495339.0,6.161187648773193,448.3524717695084,4491174.346154917,76.97218894958496
126,0.46096342382045963,0.21077722033541257,0.3234887274782264,0.004770628365901527,424.9896240234375,4334784.0,6.144161939620972,424.99490852202655,4334722.2639644705,89.41624760627747
127,0.4649167434490656,0.012614728282683792,0.34003316814670964,0.18243536012154107,446.7688903808594,4429542.0,6.242196321487427,0.0,0.0,57.48314571380615
128,0.47475237292510436,0.13005241324033118,0.1278202959145462,0.2673749179200184,445.44281005859375,4552022.0,6.1528000831604,0.0,0.0,34.841758251190186
129,0.4757762919404937,0.2714169984593621,0.14395012348113817,0.10885658611900602,427.4517822265625,4471909.5,6.21756911277771,0.0,0.0,61.630205392837524
130,0.49207172576622943,0.37915710021081506,0.12862925650506185,0.00014191751789370161,410.81793212890625,4303722.0,6.176574230194092,0.0,0.0,57.552955865859985
131,0.5163004810300205,0.28452501219287885,0.15522634159538948,0.043948165181711116,417.6518859863281,4427784.5,6.200186491012573,417.7212029478267,4427208.0314175,77.64337587356567
132,0.5392967501954639,0.2881023877731302,0.16474273027004147,0.007858131761364557,412.00384521484375,4380917.5,6.201554536819458,0.0,0.0,60.03430414199829
133,0.5445925474734354,0.13652062587188846,0.07087295650994431,0.2480138701447317,437.7629699707031,4684780.0,6.174906253814697,438.096912535222,4678963.420920096,78.69371795654297
134,0.562435028311014,0.34523838004163054,0.05207597515535145,0.040250616492003996,408.130126953125,4415259.5,6.475834608078003,408.203650999182,4414859.3591684215,88.97124743461609
135,0.5657055686280017,0.2987916049305733,0.09991380858117223,0.035589017860252564,410.4882507324219,4434756.0,6.448779344558716,410.55405601554247,4434386.81433462,85.14257955551147
136,0.5830088994835371,0.08328301707090639,0.33244680127670706,0.0012612821688494826,419.6448669433594,4470910.5,6.159423351287842,0.0,0.0,43.280699014663696
137,0.5865767731898435,0.042614291860978246,0.1762424338365266,0.19456650111265164,435.3509826660156,4690238.5,6.144126892089844,435.63542926675825,4685471.470346246,75.52654695510864
138,0.59018045136731,0.02816774335465665,0.2456101281075532,0.13604167717048016,431.837890625,4640751.0,6.1978161334991455,432.0458326557048,4637616.831328198,77.68021035194397
139,0.6226840895475346,0.09489121976985444,0.19216335340490098,0.09026133727770988,421.38189697265625,4632095.5,6.246758699417114,421.56612863768595,4630275.871448219,76.3298852443695
140,0.6605826870138601,0.09774793910798145,0.11411603074610094,0.12755334313205763,419.9252624511719,4722748.5,6.2865142822265625,420.23081449070656,4719830.93456452,77.73014330863953
141,0.6674943282398487,0.13962122709685637,0.10336569073106362,0.08951875393223127,413.54107666015625,4654314.0,6.487577199935913,413.77132851250946,4652818.184725512,82.1983163356781
142,0.7010488051136312,0.03646753189773555,0.18325374530016297,0.07922991768847042,415.5927429199219,4698975.5,6.447049856185913,415.80108958353105,4697526.672859825,81.75078821182251
143,0.7021544658068801,0.23007318243257538,0.06073040664697839,0.007041945113566077,395.8303527832031,4405100.5,6.593316555023193,395.8456287647154,4405110.363583606,75.42724633216858
144,0.7053144979650928,0.0021136024296954407,0.01640814801184014,0.2761637515933716,431.6926574707031,4963142.0,6.162568807601929,0.0,0.0,34.81274485588074
145,0.7270414499914573,0.2033453938587924,0.021002832628304786,0.048610323521445564,398.33514404296875,4524546.5,6.529195070266724,398.47048601478417,4524411.697414327,88.68742299079895
146,0.7298626286999333,0.04348466257556877,0.20880178989343154,0.017850918831066216,406.7699279785156,4593591.5,6.616415023803711,406.82029984564144,4593514.102431912,74.61175680160522
147,0.7555628554132683,0.17889591041955852,0.005201787654253657,0.06033944651291977,397.4568176269531,4564254.0,6.518539667129517,397.6416423675584,4564106.129914336,78.0463764667511
148,0.7810283468639017,0.06926884768448126,0.09264679954365221,0.057056005907964794,401.9191589355469,4655407.5,6.588524580001831,402.1140646044569,4655299.459918555,80.13038873672485
149,0.7888086105260984,0.09671925424561294,0.04519105644408956,0.069281078784199,399.9902648925781,4655948.5,6.453796148300171,400.2338969182352,4655811.100337524,77.11186671257019
