,C30+,C25-C29,C20-C24,C16-C19,C13-C14-C15,C10-C11-C12,C7-C8-C9,C6,n-C5-i-C5,n-C4-i-C4,C3,C2,C1-CO2-N2,Tc_NR,Vc_NR,Pc_NR
485,0.05614482,0.010108074,0.069691488,0.097059326,0.095596615,0.125943564,0.184771706,0.079317601,0.00435567,0.142815252,0.054688277,0.076966915,0.002540692,683.508728,0.000659421,4631176.5
486,0.056325872,0.020090894,0.05928508,0.01542036,0.00753543,0.234118856,0.058168339,0.090894132,0.078277174,0.167586758,0.013580318,0.060227692,0.138489095,668.6025391,0.000530615,6707863
487,0.056591625,0.102818775,0.043454183,0.006963822,0.059154892,0.021183527,0.032145523,0.08392755,0.05617337,0.016972047,0.334100443,0.050686866,0.135827377,707.1392212,0.000551815,7990140
488,0.056746162,0.050750634,0.076039823,0.164805514,0.030291533,0.173814883,0.046213905,0.131850138,0.07047763,0.047073091,0.017943222,0.08634462,0.047648843,710.0377197,0.000747241,4376931
489,0.056791844,0.002137272,0.065110248,0.098031165,0.311860349,0.06672546,0.064963805,0.065655571,0.003653884,0.04997096,0.085129844,0.018244051,0.111725549,697.4994507,0.00072859,4333967.5
490,0.056866713,0.058555041,0.009458928,0.006808699,0.073849121,0.044611136,0.169318624,0.041987005,0.039248698,0.014165848,0.180537859,0.129565401,0.175026928,674.4604492,0.000472758,8814005
491,0.056948992,0.012359646,0.24007227,0.170711826,0.036400972,0.025979362,0.013780343,0.037216641,0.022889922,0.131566651,0.172997678,0.06775253,0.011323168,730.0974731,0.00083241,4157509.5
492,0.057357565,0.024617116,0.198892326,0.093968359,0.006239935,0.025963836,0.041742603,0.296804741,0.024948967,0.02797645,0.058106502,0.141360284,0.002021316,716.4328613,0.000737516,4741889.5
493,0.057458779,0.040246082,0.214781707,0.029401718,0.048279773,0.026529286,0.175993096,0.113395448,0.029957497,0.131845425,0.088085349,0.009674905,0.034350936,719.3831177,0.000766369,4439543
494,0.057478619,0.046382467,0.225035183,0.124407557,0.008769384,0.030501898,0.206591834,0.002452876,0.119045786,0.032574723,0.025087922,0.063070732,0.05860102,731.7518311,0.000853256,3940839
495,0.057876282,0.015596757,0.013865306,0.063973105,0.31607302,0.093115814,0.015277861,0.227635406,0.006351992,0.12112032,0.011927538,0.030777055,0.026409543,681.220459,0.000691769,4101991.5
496,0.057940976,0.014735795,0.094013459,0.077914296,0.017719793,0.127769919,0.050564865,0.079283797,0.020788816,0.158879317,0.042996965,0.11579231,0.141599693,691.4290161,0.000578587,6702721.5
497,0.057944087,0.165621999,0.10424659,0.024835554,0.030074041,0.108533601,0.032603466,0.072092114,0.027504208,0.076133349,0.122474173,0.175900826,0.00203599,740.8665771,0.000795438,4861822.5
498,0.058283238,0.034353141,0.074649316,0.229238026,0.005000559,0.119275397,0.026544325,0.01457045,0.122631991,0.065776138,0.075390367,0.162891564,0.011395489,710.3872681,0.00072538,4772418
499,0.05840398,0.098905496,0.025658157,0.023088443,0.432776503,0.110877535,0.045139911,0.04493532,0.069419012,0.002444163,0.010602361,0.016828012,0.060921109,718.9477539,0.000867255,3308873.5
500,0.058473306,0.202251656,0.072144791,0.006193307,0.075767783,0.051868708,0.007375159,0.009872871,0.0195728,0.067245471,0.118386845,0.219206658,0.091640645,752.3309326,0.000778501,5610474.5
501,0.058737007,0.037283451,0.08451436,0.019511311,0.07507103,0.031820771,0.092681139,0.054092565,0.241116347,0.152115115,0.120828351,0.000100752,0.032127801,682.725708,0.00058874,5865503.5
502,0.058947559,0.020399379,0.020159441,0.044300543,0.055289846,0.044648084,0.139268592,0.008674409,0.020561032,0.000885256,0.341497626,0.105175041,0.140193192,659.0425415,0.000444035,9153226
503,0.059082172,0.038903251,0.07267415,0.000934357,0.118477505,0.11689057,0.202694027,0.022615473,0.180808671,0.046587386,0.00984375,0.016695163,0.113793526,688.3676758,0.000635285,5277030
504,0.059296233,0.239768833,0.017630495,0.054011496,0.037602807,0.105625582,0.056475314,0.103864225,0.108746015,0.037100546,0.06807073,0.00838194,0.103425785,748.4801025,0.000859262,4367680.5
505,0.059386252,0.237925686,0.065286207,0.033736169,0.214222096,0.001285248,0.009723559,0.145176124,0.012200952,0.057695211,0.065176591,0.070848019,0.027337885,755.1843262,0.000970653,3533448
506,0.05945016,0.041766456,0.114865278,0.178963502,0.128821865,0.069390522,0.054076438,0.03141078,0.062185399,0.018194907,0.15453939,0.068358423,0.01797688,720.9295654,0.00081748,3984052
507,0.059755981,0.106519201,0.232794959,0.066509889,0.081383696,0.007536206,0.14977857,0.061234105,0.005616221,0.049997064,0.011182014,0.08439993,0.083292164,748.7789917,0.000937962,3711951.5
508,0.059959789,0.037609391,0.012553369,0.174319835,0.168850754,0.290729378,0.034094685,0.034149629,0.033630692,0.057190484,0.00424757,0.08861138,0.004053045,701.2185059,0.000798644,3486764.5
509,0.059997361,0.029205674,0.039470324,0.307213542,0.038935166,0.025607006,0.012615413,0.050548533,0.116616985,0.107536008,0.00095151,0.165072173,0.046230307,711.53479,0.000734382,4755542
510,0.060086684,0.004426166,0.00181715,0.23401997,0.146968395,0.050431754,0.028885602,0.0349834,0.003312126,0.192555991,0.02155566,0.073963091,0.146994012,692.4522095,0.000649906,5454548
511,0.060348296,0.087198899,0.02468542,0.037469852,0.022922455,0.251100066,0.02110204,0.068573795,0.140061954,0.0467946,0.020445164,0.19224664,0.027050818,698.6570435,0.000633789,5690003
512,0.060564947,0.013245111,0.142020076,0.099451094,0.034919605,0.19451293,0.074860901,0.126200086,0.000815196,0.040439427,0.104947986,0.090912416,0.017110223,705.8464966,0.000735732,4430372.5
513,0.0606025,0.049356877,0.0921834,0.009093578,0.155655625,0.05430474,0.001503791,0.140779836,0.096741865,0.037272845,0.115457157,0.145363201,0.041684585,702.5241699,0.000642686,5768386.5
514,0.060834366,0.022267022,0.129717103,0.004907572,0.032874584,0.083771107,0.064644923,0.130074786,0.206830525,0.167718474,0.007672993,0.02603907,0.062647477,688.2131958,0.000610878,5707632
515,0.060835816,0.091978133,0.184702453,0.067360454,0.055498271,0.025243938,0.095754674,0.039605047,0.038890262,0.022326367,0.110280243,0.164820887,0.042703455,739.6047974,0.000820756,4617493
516,0.061096804,0.18773458,0.002339012,0.053636727,0.077621955,0.036527748,0.010521274,0.036524543,0.03604846,0.019269231,0.058945439,0.370492917,0.049241311,741.8198242,0.000703014,6361812
517,0.061248154,0.077774092,0.091637375,0.015192145,0.181503074,0.010322151,0.069643371,0.026386993,0.045174405,0.204134721,0.069392847,0.044694294,0.102896377,716.7121582,0.000697791,5418804.5
518,0.061350853,0.069382426,0.074768306,0.00076562,0.10673051,0.079768213,0.040766883,0.156290373,0.024040723,0.360166269,0.017156617,0.00381419,0.004999017,696.7224121,0.000653442,5162748.5
519,0.061467483,0.024817407,0.211426999,0.011022618,0.017826037,0.125476463,0.006907611,0.017125534,0.00348214,0.246452322,0.112623999,0.117666925,0.043704461,717.2511597,0.000689063,5622762
520,0.061707705,0.045943953,0.037907813,0.148999418,0.048493663,0.18233439,0.071153307,0.080412389,0.003773866,0.195131265,0.122060134,0.000827842,0.001254253,697.5704956,0.000708255,4428659
521,0.061806286,0.107854708,0.069741252,0.070518298,0.196899388,0.021594614,0.027075192,0.039209884,0.065525629,0.227829236,0.09874639,0.008997677,0.004201445,723.8042603,0.00079726,4214752
522,0.061806289,0.090173653,0.078557622,0.056313561,0.018467809,0.0484601,0.197625271,0.090220642,0.108717543,0.019098475,0.051143299,0.001212037,0.178203699,716.5290527,0.000681052,5684592
523,0.061967454,0.115989937,0.012844536,0.15091862,0.055180755,0.085232875,0.066409663,0.145566454,0.129341576,0.001398207,0.116232935,0.046192242,0.012724745,717.7104492,0.000760668,4426551.5
524,0.061974155,0.003986624,0.15869642,0.072639922,0.088976074,0.038718128,0.068152832,0.078233445,0.121828465,0.123996758,0.021015962,0.060639562,0.101141652,706.1032715,0.000689075,5215045.5
525,0.062006785,0.190804265,0.113852727,0.005883023,0.071953303,0.090023395,0.033561961,0.017474972,0.104138988,0.001512548,0.094401555,0.120220969,0.094165509,752.3237305,0.000861522,4584596.5
526,0.06205747,0.123631562,0.131457961,0.102493083,0.051878748,0.019925883,0.00152272,0.215832665,0.010791391,0.046199714,0.103678021,0.117072198,0.013458585,739.6364746,0.000840846,4321851
527,0.062586198,0.034394026,0.010460003,0.294964105,0.124525697,0.026627842,0.008562723,0.053638502,0.195607867,0.008008505,0.024027079,0.061349044,0.095248409,710.6464844,0.000766377,4325787
528,0.062889645,0.230967415,0.139020065,0.13415736,0.002649624,0.040985734,0.004598283,0.017082167,0.162578011,0.027516289,0.044449211,0.057959239,0.075146957,765.7278442,0.001037004,3432869
529,0.062902724,0.037806888,0.073229478,0.109739719,0.03096289,0.108226516,0.169412695,0.109743671,0.11555511,0.04813174,0.012054132,0.09449142,0.027743016,697.7354126,0.000689141,4755405.5
530,0.062981885,0.065106394,0.099804004,0.252113079,0.026500952,0.164966741,0.036464367,0.01164547,0.130990098,0.053222853,0.010717818,0.038068254,0.047418084,728.5539551,0.000893331,3464529
531,0.063286148,0.133490902,0.145730164,0.032808705,0.164056319,0.063264753,0.029105372,0.024222272,0.038913544,0.165664824,0.015011558,0.01299312,0.111452318,744.6021729,0.000895714,3971077
532,0.063395912,0.009748091,0.20044783,0.003784156,0.04647588,0.01535998,0.076530454,0.254607761,0.019424919,0.002092926,0.009952943,0.020798887,0.277380262,716.0490723,0.000647977,6440192.5
533,0.063397948,0.205872293,0.008371482,0.022516399,0.113740223,0.021939275,0.046450042,0.018426548,0.05476265,0.193873695,0.103189739,0.029425119,0.118034586,742.0161743,0.000765557,5360788.5
534,0.063744791,0.015722599,0.198260057,0.141752461,0.016620896,0.017572511,0.109969712,0.085570077,0.220658663,0.065139428,0.061061274,0.000456766,0.003470764,717.5415649,0.000809233,3919396.5
535,0.064232784,0.004977655,0.001781485,0.053086115,0.029262035,0.208151992,0.034157127,0.132458524,0.005534192,0.051148168,0.1656961,0.157230319,0.092283505,649.8102417,0.000478341,7508939
536,0.064339497,0.073483531,0.008479338,0.016040519,0.08307935,0.077327693,0.097083836,0.018148677,0.004260142,0.041875678,0.051808,0.318860618,0.14521312,696.2649536,0.000517472,8635210
537,0.064553698,0.158837778,0.0711428,0.162371928,0.003839494,0.103631966,0.016811501,0.067044875,0.123209175,0.165571241,0.047328242,0.014541639,0.001115662,739.730957,0.000893953,3726934.5
538,0.064623788,0.026103391,0.051329253,0.0260274,0.223637157,0.187972544,0.050377533,0.084509574,0.004102866,0.118790594,0.112361287,0.022168096,0.027996518,690.9362183,0.000698882,4405812.5
539,0.064655022,0.13932433,0.311999536,0.023924457,0.032120384,0.00602538,0.039573057,0.028393088,0.030785449,0.228367466,0.041992121,0.04929394,0.003545769,760.4771118,0.001032376,3303540
540,0.064823298,0.011484045,0.158271621,0.033279831,0.064694025,0.071699682,0.048939644,0.109271934,0.149749313,0.071749285,0.169969577,0.037626071,0.008441673,700.1342163,0.000675212,5118033.5
541,0.06502677,0.003833305,0.139405119,0.110141791,0.02095535,0.004296637,0.162012064,0.157068565,0.037153189,0.088473525,0.016009429,0.040245273,0.155378982,704.7307739,0.000665186,5605106
542,0.065388828,0.267511328,0.060298772,0.07968573,0.151567944,0.084879561,0.010432585,0.011858551,0.031822941,0.115665951,0.002826613,0.055006907,0.06305429,763.5531616,0.001057963,3183841
543,0.065705456,0.007304575,0.307157709,0.012148778,0.048691945,0.078311441,0.103458927,0.184323389,0.033004179,0.023174055,0.031290774,0.028193842,0.07723493,730.3273926,0.000857028,3919481
544,0.06605653,0.008250442,0.23302711,0.039962142,0.08924349,0.193052599,0.01039723,0.054995863,0.072466099,0.089477011,0.01679373,0.068531614,0.057746141,722.7897339,0.000829552,3978919
545,0.066348892,0.017351862,0.166049137,0.016937524,0.081034357,0.005142596,0.235643298,0.263356027,0.006407867,0.023634176,0.011840049,0.001301238,0.104952979,705.6123047,0.000714497,4734885.5
546,0.066355398,0.020239889,0.182934403,0.11742394,0.010685893,0.113460951,0.069885286,0.023198716,0.050779417,0.116053007,0.002402647,0.206748638,0.019831815,721.7644653,0.000769118,4681307
547,0.06659238,0.227950501,0.132727081,0.021883208,0.012784892,0.049462671,0.005597684,0.108735665,0.15753004,0.131087686,0.05776835,0.008814183,0.01906566,756.9077148,0.000955748,3742228
548,0.066976006,0.072880455,0.134142358,0.066778288,0.010358186,0.065870689,0.129606783,0.044471611,0.066656485,0.053356145,0.118888399,0.031346385,0.13866821,726.2838135,0.000732199,5351268
549,0.067025921,0.002737563,0.022290599,0.040500615,0.001512304,0.042690738,0.035110149,0.142181163,0.162302197,0.086635107,0.275760418,0.003800429,0.117452796,635.5332031,0.000421485,8785033
550,0.067196068,0.218446394,0.186316064,0.058985469,0.107673985,0.090305365,0.014292943,0.021112979,0.029607094,0.091502763,0.058883057,0.016523825,0.039153996,764.824585,0.001112186,2875245.5
551,0.067343202,0.082795543,0.172464374,0.091446546,0.030675435,0.09970596,0.080671423,0.056021225,0.049160868,0.076545612,0.086650154,0.018834694,0.087684962,736.6130981,0.000854621,4156032
552,0.067606172,0.136480464,0.063135582,0.020848598,0.146704445,0.117535709,0.065979219,0.039518573,0.020160299,0.001640072,0.006756484,0.300805042,0.012829341,734.447937,0.000791284,4794792
553,0.067751969,0.12658032,0.160681787,0.037899039,0.164956722,0.03972104,0.071091339,0.075597601,0.003880324,0.081231594,0.113420121,0.050937232,0.006250911,743.3088379,0.000930133,3579226
554,0.067775342,0.0261777,0.0416065,0.197763429,0.11004617,0.026231391,0.041680128,0.08035714,0.142413404,0.120608127,0.033328476,0.052057848,0.059954346,703.1656494,0.000716981,4697160
555,0.0678941,0.089150821,0.160990993,0.054354337,0.064817962,0.002701279,0.058160504,0.009978251,0.03971427,0.196691659,0.183096611,0.040986303,0.031462911,734.0157471,0.000786797,4844946
556,0.067960996,0.012494238,0.021958209,0.045909032,0.053037417,0.034559298,0.261706778,0.384815635,0.041366281,0.028397479,0.013685196,0.005249127,0.028860312,656.9160767,0.000578335,4998991
557,0.068197604,0.073744691,0.030892562,0.095593832,0.214750226,0.004174415,0.051437372,0.079970598,0.035787648,0.053919895,0.124112174,0.096722619,0.070696365,715.236084,0.000724857,5027334.5
558,0.068263736,0.046772516,0.095014555,0.083526498,0.013948745,0.269243555,0.016412807,0.199982277,0.004216532,0.038955132,0.123581482,0.035527699,0.004554466,707.0915527,0.00075206,4231929
559,0.068363241,0.069649353,0.079045349,0.007055573,0.050882691,0.159059624,0.119745128,0.032063108,0.073315956,0.059919725,0.016568615,0.222470334,0.041861303,707.9835205,0.000660222,5741141.5
560,0.068541869,0.03769415,0.043590297,0.014162197,0.076731089,0.023036436,0.189608648,0.139814803,0.109949348,0.022021819,0.043967212,0.130139937,0.100742197,680.8395996,0.000557964,6704745
561,0.068811997,0.042528935,0.156327061,0.139344912,0.022590497,0.007790261,0.136953723,0.053560678,0.077304018,0.013721253,0.004185648,0.215433277,0.06144774,727.9903564,0.000774267,4877195.5
562,0.069137049,0.059767874,0.005853205,0.095284654,0.01263315,0.248882491,0.007340932,0.018566764,0.011320948,0.208071326,0.028452238,0.059228602,0.175460767,698.7711182,0.00061354,6359424
563,0.069669873,0.015593049,0.003606258,0.00376556,0.119396378,0.008393062,0.086696212,0.061551537,0.102934094,0.012995457,0.135465902,0.203489913,0.176442706,654.5654907,0.0004301,9723672
564,0.069730358,0.015781037,0.00391364,0.007692231,0.513669525,0.064815762,0.061712587,0.101225807,0.002822401,0.010023065,0.009833039,0.136802911,0.001977637,691.75354,0.000769048,3647817
565,0.070450501,0.234722548,0.026237274,0.055408229,0.023480507,0.033493885,0.1728298,0.002965411,0.029014062,0.097452797,0.204920772,0.018373519,0.030650695,750.0911865,0.000867121,4403904
566,0.070469668,0.082100478,0.068550714,0.437294577,0.029455423,0.000811429,0.003282112,0.016462133,0.063337546,0.073314285,0.067860572,0.064922646,0.022138418,742.9459229,0.001000946,3100187
567,0.070759955,0.133737663,0.026799623,0.477609368,0.010546091,0.021387663,0.038198743,0.065741886,0.069227384,0.002161545,0.006022995,0.036327261,0.041479823,749.3155518,0.001082627,2672156
568,0.070833969,0.124046906,0.04008051,0.003527418,0.175418854,0.027414823,0.048593585,0.05924655,0.003835028,0.027589278,0.06357102,0.096110986,0.259731073,734.8078613,0.000695557,6386069
569,0.071111876,0.018883209,0.095272129,0.209483865,0.01312369,0.116237897,0.155972405,0.015752193,0.129820665,0.120404025,0.001569867,0.046175773,0.006192406,709.289978,0.000797203,3847151.5
570,0.071157455,0.160382322,0.000987684,0.110242788,0.064189312,0.138772374,0.058148143,0.012358788,0.06733996,0.242431247,0.018519642,0.022081094,0.033389192,730.5829468,0.000819063,4244498.5
571,0.071729233,0.268729477,0.038658477,0.085231024,0.054115577,0.021366788,0.002319916,0.103846417,0.05730553,0.028622475,0.11650446,0.094106505,0.057464122,764.1782837,0.000965679,3981619
572,0.071733364,0.010376935,0.000294565,0.022472695,0.017153983,0.185002225,0.094565075,0.079634771,0.115059123,0.129792641,0.077039012,0.11840604,0.078469572,645.6414795,0.000482428,7181656
573,0.072058514,0.011005334,0.039705633,0.002473962,0.16136213,0.102656671,0.014379714,0.038137753,0.216792158,0.066390723,0.108799965,0.072920336,0.093317107,673.6807251,0.000564294,6366355.5
574,0.072060128,0.014550106,0.119229447,0.018638555,0.049721877,0.080795177,0.187104922,0.217782113,0.058080094,0.010962462,0.010313316,0.089016306,0.071745497,694.6080322,0.000659385,5238159
575,0.072777724,0.037534603,0.019244707,0.084932426,0.044934744,0.055519557,0.017482976,0.167797658,0.122059676,0.179396998,0.037343881,0.027864517,0.133110532,684.8071899,0.000571117,6649777
576,0.073527764,0.066340366,0.201820166,0.156258277,0.093004951,0.001546747,0.150090765,0.052999027,0.025964646,0.022249335,0.08416682,0.049397194,0.022633942,741.6922607,0.000968958,3285638
577,0.073593176,0.035070232,0.186969089,0.0239314,0.27773836,0.016798757,0.125109961,0.041300787,0.002798143,0.023241202,0.078061516,0.079589259,0.035798117,728.9063721,0.000887349,3626757
578,0.073783637,0.101769397,0.023581733,0.011671846,0.069523364,0.277770363,0.065944044,0.083518221,0.138786466,0.038411414,0.008480383,0.058482829,0.048276303,709.0968018,0.000735641,4534336.5
579,0.073804158,0.025325085,0.013558081,0.171070196,0.076544466,0.059366091,0.016144373,0.280676971,0.075651823,0.088987371,0.065195266,0.013374707,0.040301411,691.1456299,0.000678881,4785827.5
580,0.073947989,0.011991753,0.105563103,0.040750731,0.062162248,0.045509341,0.182825743,0.028041629,0.027360189,0.180865806,0.068155268,0.035039999,0.137786199,696.9144287,0.000624939,6098874.5
581,0.074011717,0.13211733,0.05364424,0.144341077,0.071122405,0.18978999,0.000855554,0.00724648,0.018366724,0.064016306,0.061483363,0.080122968,0.102881848,740.989502,0.000879097,4108226.5
582,0.074103733,0.075856732,0.047057795,0.087790932,0.016906825,0.020061603,0.105802544,0.176693641,0.139582979,0.047852817,0.045231747,0.136665935,0.026392718,707.3579102,0.000667002,5587620
583,0.07418856,0.019372194,0.010152387,0.102894609,0.075777734,0.002469291,0.044548421,0.101511812,0.023756987,0.293255509,0.070301085,0.01355235,0.16821906,679.0048218,0.000536522,7365815
584,0.074208425,0.012534166,0.082894346,0.078605998,0.025887162,0.169538452,0.034684889,0.100109473,0.191483079,0.092402073,0.042499712,0.00038447,0.094767755,692.5638428,0.000660637,5202199.5
585,0.074337908,0.033000751,0.077470916,0.086263087,0.092385519,0.007538646,0.140855059,0.001977898,0.116206014,0.017143317,0.035951898,0.198148829,0.118720159,709.2288818,0.000652123,6144986.5
586,0.074747194,0.018071093,0.108659706,0.040580288,0.028304514,0.069952126,0.018732184,0.233494173,0.076787955,0.006427134,0.072756598,0.168329806,0.083157228,698.7314453,0.000612666,6401498.5
587,0.074784632,0.008576533,0.106604627,0.010432508,0.046711196,0.132212013,0.030392331,0.123072434,0.010193898,0.20819636,0.087003953,0.035927796,0.12589172,691.2138062,0.00059732,6415728
588,0.074853936,0.096898781,0.043319129,0.069974503,0.17935121,0.056110832,0.136955475,0.06185349,0.080518995,0.026516367,0.005699535,0.053869622,0.114078125,724.1635742,0.000796415,4420178
589,0.075346195,0.007633163,0.007008238,0.0141686,0.0836108,0.047474046,0.210632986,0.064022166,0.042152831,0.039639816,0.048075652,0.148032469,0.212203039,659.2285156,0.000470742,8511751
590,0.076028364,0.012453047,0.134724946,0.224631897,0.030519656,0.00086408,0.02757258,0.174413084,0.025946175,0.01240629,0.120977051,0.085366747,0.074096082,723.906189,0.000794332,4552143.5
591,0.076065558,0.019449343,0.159234329,0.186295415,0.039613911,0.04539507,0.087436505,0.016730019,0.080417902,0.077207128,0.000381548,0.172021526,0.039751746,727.4121704,0.000828292,4262665
592,0.076072778,0.076571247,0.054489047,0.288339505,0.001045853,0.007357321,0.166011834,0.011905601,0.021968607,0.014616937,0.001732335,0.245128445,0.03476049,733.9552002,0.000841588,4321637.5
593,0.076153492,0.009853658,0.205550017,0.021916335,0.109629317,0.152494979,0.061500888,0.033472094,0.104438171,0.003644996,0.061788784,0.065375521,0.094181749,722.3012085,0.000806495,4327447.5
594,0.07624509,0.375370952,0.073008403,0.097210107,0.026138364,0.014598572,0.004740219,0.073608498,0.028684478,0.071710189,0.008950859,0.119513155,0.030221115,783.1809082,0.001210156,2858242.5
595,0.076719946,0.006582377,0.172297445,0.143826907,0.196236172,0.069436485,0.017342878,0.08112281,0.055960632,0.00967868,0.051990298,0.106665067,0.012140304,726.0001831,0.000901668,3449573
596,0.076815027,0.017619495,0.077262351,0.022258636,0.05362391,0.042831482,0.009857136,0.01851858,0.056145121,0.167786193,0.17858185,0.121019307,0.157680912,691.3406982,0.000522813,8444320
597,0.076887971,0.023421082,0.084379237,0.005842724,0.071108983,0.005671214,0.224456212,0.111104628,0.004714001,0.226486721,0.12097851,0.031269836,0.013678882,684.8208008,0.000609505,5734425.5
598,0.076892377,0.145678137,0.056876652,0.208836195,0.105495592,0.040194049,0.006691303,0.013662319,0.056725649,0.09264344,0.085473674,0.03735758,0.073473033,747.9568481,0.000950499,3666223.5
599,0.076943898,0.058949287,0.139519286,0.123050614,0.020381041,0.11938031,0.024052557,0.098038395,0.155315473,0.009750291,0.134184724,0.033591676,0.006842447,726.2774658,0.000836196,4017805
600,0.077404018,0.029103037,0.06929097,0.037824743,0.002572265,0.084587511,0.087161366,0.241559917,0.075981445,0.079778321,0.115152223,0.073855661,0.025728522,685.6561279,0.000601653,5948572
601,0.077426211,0.074241412,0.092504981,0.057642729,0.037966603,0.075887823,0.157178883,0.007730927,0.024048602,0.095157169,0.178597365,0.066323691,0.055293604,720.1547241,0.00072473,5259339
602,0.077565358,0.059987321,0.071553996,0.091116784,0.003972151,0.001890175,0.230903563,0.044241336,0.002530127,0.187928862,0.085957481,0.023100057,0.119252788,711.7498169,0.000670459,5826722
603,0.07773561,0.02602015,0.141078233,0.060466157,0.047023211,0.046100026,0.031338581,0.089984541,0.129405513,0.023193929,0.175906276,0.117247235,0.034500538,713.6703491,0.000696351,5500589.5
604,0.078797337,0.100716846,0.064893631,0.078498238,0.043931656,0.015607307,0.036698683,0.247162675,0.116151843,0.019279003,0.019141889,0.067777357,0.111343533,725.9874268,0.000743283,5200944.5
605,0.078841043,0.126016645,0.030464745,0.097880651,0.172102146,0.185984564,0.081867175,0.04334128,0.043033987,0.01797983,0.046091486,0.07209725,0.0042992,731.0040894,0.000909927,3398196.5
606,0.078913109,0.000808322,0.018850297,0.005319874,0.097380275,0.255217314,0.009570772,0.007008082,0.039592608,0.039347694,0.343234563,0.062084627,0.042672464,663.71521,0.000543456,6518493
607,0.079048994,0.037383237,0.038085487,0.012247801,0.212567605,0.238753635,0.037453645,0.051559802,0.004835116,0.01530524,0.146155478,0.108662368,0.017941593,699.77948,0.000722722,4546644
608,0.079155454,0.040394661,0.088968901,0.019340643,0.020072633,0.239322121,0.066171297,0.186775144,0.002064361,0.032062766,0.046884242,0.028169739,0.150618036,706.1185913,0.000687368,5345859.5
609,0.079239789,0.002409866,0.021303547,0.11074601,0.14659737,0.092313945,0.121218094,0.017038777,0.089881874,0.088729222,0.184192313,0.024813512,0.021515684,683.6922607,0.000661851,4908344.5
610,0.079428227,0.016902665,0.11303652,0.087148941,0.063389741,0.126354604,0.154650306,0.03469182,0.123894493,0.050012208,0.002281977,0.085189479,0.06301902,708.5610352,0.000750166,4516566
611,0.079870659,0.162929454,0.023351121,0.171147765,0.00310568,0.076017606,0.116344246,0.092882489,0.006701704,0.141097114,0.080533052,0.010460962,0.035558147,740.3215332,0.000887025,3930084.5
612,0.080204358,0.007984252,0.013004014,0.003066807,0.100845796,0.115236405,0.025884898,0.132753642,0.111567491,0.139935939,0.105693368,0.163416742,0.000406289,657.1123657,0.000521502,6673423
613,0.080381538,0.038029711,0.318207564,0.081005836,0.018628699,0.009419341,0.114018427,0.013011165,0.007101514,0.104416501,0.116533124,0.024063325,0.075183254,749.5831909,0.000963139,3687366.5
614,0.080410128,0.07745401,0.105154894,0.004307361,0.025349779,0.152892145,0.084352582,0.023947509,0.037336244,0.061010064,0.111993755,0.079973916,0.155817614,725.0944214,0.000704336,5871749.5
615,0.08049973,0.033749932,0.164205599,0.036569672,0.050612068,0.110034252,0.004903381,0.271839021,0.12780596,0.048334766,0.05035535,0.019571859,0.001518409,715.5061646,0.000791786,4124065
616,0.080534857,0.080620837,0.131328837,0.117548847,0.048303744,0.010004286,0.110964801,0.131669421,0.030584931,0.025808595,0.097863994,0.064040493,0.070726358,735.751709,0.000843854,4331227.5
617,0.080631242,0.350382242,0.074882245,0.025028776,0.02767393,0.042054361,0.123839698,0.095209751,0.024393369,0.021997446,0.065442465,0.045225943,0.023238534,775.996521,0.001153522,2955996
618,0.080662174,0.226974409,0.010477934,0.09447673,0.080873953,0.048321322,0.046032679,0.048872507,0.053527542,0.05010188,0.022908793,0.208390214,0.028379862,755.5789795,0.000917639,4195412
619,0.080819314,0.138197829,0.123188574,0.081440314,0.09787065,0.063342943,0.022454576,0.080779841,0.069290214,0.077034867,0.002731134,0.148251468,0.014598277,747.3032227,0.000934609,3770808.5
620,0.080926938,0.096247079,0.007747691,0.021543103,0.150767402,0.004885472,0.230738318,0.028643995,0.087874329,0.049280971,0.100079208,0.126358564,0.014906929,708.6367188,0.000692632,5257109
621,0.081183563,0.04722725,0.032083328,0.091379287,0.173228749,0.167666482,0.014605157,0.028729815,0.07714932,0.014305149,0.120890343,0.100307733,0.051243824,710.3425903,0.000750267,4609237.5
622,0.081275373,0.018890376,0.056106505,0.015302235,0.091990665,0.043697358,0.153721411,0.251310534,0.055242384,0.010817814,0.049857346,0.123831503,0.047956495,683.65271,0.000611119,5764378
623,0.08166054,0.008570905,0.19314788,0.188963739,0.056088639,0.127397861,0.021820811,0.038217206,0.066529991,0.060458842,0.08522334,0.044075865,0.02784438,730.7169189,0.000919354,3464299
624,0.081823928,0.223677781,0.121291468,0.019058926,0.04661742,0.012889002,0.162512227,0.050015725,0.110717647,0.143036824,0.013607012,0.010480077,0.004271963,756.8979492,0.001009433,3360204
625,0.081835411,0.028460271,0.00655838,0.091753212,0.110918116,0.019065359,0.246137632,0.050737986,0.012068736,0.028752786,0.169629173,0.028714258,0.12536868,690.4973145,0.00062432,5911501
626,0.082857451,0.06122673,0.014438549,0.002421742,0.067737711,0.097406129,0.00308454,0.068570235,0.036568642,0.011805536,0.202265574,0.199085726,0.152531434,698.987793,0.000533145,8547904
627,0.084567123,0.160763076,0.001399207,0.016314751,0.040677496,0.108368732,0.010402303,0.094768692,0.072874776,0.076045297,0.064850416,0.064675501,0.204292631,736.960083,0.000711123,6231438
