,CO2,CH4,C2,C3,C4,C5,C6,C7+(1),C7+(2),C7+(3),C7+(4),C7+(5),Tc_NR,Pc_NR,Vc_NR
105,0.0972272053164825,0.0379425082368308,0.063667387496464,0.0328637533184305,0.0940617679325794,0.2002975990614356,0.0160290300274058,0.0090121799693782,0.1112453365370932,0.0256464162662828,0.1117161749214681,0.2002906409161489,856.1314697265625,9117434.0,0.0005700910696759
106,0.0981928547618948,0.0024519896890655,0.0073948969098315,0.3371655876774729,0.0193954192959546,0.1069022428433427,0.0617069985847664,0.048787611208173,0.0140394375650408,0.0447630863242723,0.1582978878525261,0.1009019872876591,801.7418212890625,11259286.0,0.0004526071425061
107,0.0982369237032802,0.0335324497136563,0.0445697761435946,0.1370286088110404,0.0455551355198165,0.0031137970857951,0.0452890365598501,0.0241812518595429,0.3401295750906607,0.0745847077667554,0.0314857974905075,0.1222929402554997,786.8226928710938,8396739.0,0.0005103253643028
108,0.0986013581672322,0.0007956758189713,0.006502165973851,0.0365643745597322,0.2451780938148362,0.1428025573077837,0.0923478087027247,0.0247964990441573,0.0624434370121961,0.104856042015754,0.0765392081977644,0.1085727793849964,779.7444458007812,10318999.0,0.0004440752090886
109,0.0996196766110348,0.028685475854663,0.0463954818179162,0.1360503055889176,0.0013939094614991,0.2177440197679999,0.1070392845582057,0.0015933067129934,0.0844250828856113,0.1173200932559411,0.1255074116517377,0.0342259518334795,741.152587890625,9398755.0,0.0004455862508621
110,0.1007812201975382,0.043006883057532,0.0695241422234753,0.1058427333171395,0.0362372523767571,0.1032315535911286,0.2655183364390489,0.1082460564065487,0.0680013855071865,0.0017446670133914,0.0153364639093501,0.0825293059609032,675.3212280273438,16613738.0,0.0002631432143971
111,0.1027308810743394,0.0031086266278087,0.1050006608642766,0.0302246222241337,0.0755344443447025,0.2387180472792369,0.0939879761069114,0.0293148556967831,0.0371611679926085,0.0426379115311507,0.0478882994302654,0.1936925068277825,839.5253295898438,11656400.0,0.0004709080094471
112,0.1066448984460179,0.0630811695876721,0.0484825108537092,0.069687279297616,0.186393327172393,0.0597499915616705,0.0327919124583996,0.0126574962013833,0.0698794573401365,0.1668045334282125,0.1459982099748017,0.0378292136779874,766.5081787109375,8742938.0,0.0005031657055951
113,0.1119096735953206,0.0040207142760305,0.0641431164529883,0.1958631862570132,0.0895623883374584,0.0328834182315003,0.198838662861877,0.0860515253869864,0.070049703082383,0.0018240171876185,0.0540144365795373,0.090839157751286,729.3372192382812,15523730.0,0.0003128265379928
114,0.1120398981522087,0.0121904303821892,0.0347249136521013,0.0207014260807573,0.0263448466004919,0.0495703906945623,0.1859422843659728,0.2089522662734228,0.1598759576348343,0.0683660507098228,0.1112558809724442,0.0100356544811922,711.7750854492188,6611694.0,0.0004950169241055
115,0.1133151314628287,0.2435630276502479,0.1909213036594284,0.0558834126747643,0.0206653169069821,0.1032608845073764,0.1200265819940798,0.0119293189144571,0.0442275091450013,0.0045481758194903,0.0788937144208188,0.0127656228445244,627.6534423828125,25098842.0,0.0001989273150684
116,0.116619762049622,0.1460250495040042,0.0538339829276071,0.0518944560514926,0.0307774517290237,0.1817208894725178,0.0539630538911193,0.0771336474667773,0.032219141332238,0.172030780059263,0.0639502980257888,0.0198314874905458,713.4249877929688,11227386.0,0.0003857919364236
117,0.1171224534483314,0.070591187132008,0.1439981526860631,0.1379369935929365,0.1701008412499151,0.0123560287569282,0.1243207876339336,0.0003572221231869,0.1358417367161383,0.0731952733039125,0.0062303286162443,0.0079489947404017,610.5765380859375,13358724.0,0.000265677284915
118,0.1206970761703726,0.0554729476414275,0.0296107108269496,0.0747575434176176,0.1622979136562263,0.0013378930667743,0.043469474978871,0.0291688922917929,0.2878077583369298,0.0724077481902373,0.0019698482521507,0.1210021931706501,773.690185546875,10471760.0,0.0004385981010273
119,0.123448792966109,0.2057864534092272,0.0184066433349291,0.0095861786957539,0.2156965647855735,0.1928090070125394,0.0493444064279019,0.0062157478258383,0.0476094393516549,0.030030569917775,0.009433591500525,0.0916326047721722,710.373291015625,24634502.0,0.0002387378190178
120,0.1237293786830602,0.0068646355004855,0.0701710583214221,0.0959378242347745,0.0162439201758814,0.0334533047751103,0.0676729869847851,0.1413595582789165,0.1105768919731272,0.0296960210061087,0.0916877760281611,0.2126066440381666,858.4873657226562,8429002.0,0.0005931555642746
121,0.1246776595083976,0.1186670141724307,0.0683234538814179,0.1038322347363436,0.0176574937996401,0.1580645797078301,0.0158774940741931,0.2228936562390424,0.0915301843355075,0.0108737504132817,0.011466328456233,0.056136150675682,657.64111328125,17091718.0,0.0002493116771802
122,0.1257415520231269,0.0089514414914193,0.0692051333930382,0.2271883463325101,0.0016738884442407,0.2544918369936976,0.0452270193628398,0.0795209086038686,0.0075256501136917,0.0073319541790882,0.0408236404259382,0.1323186286365401,780.6442260742188,17649406.0,0.0003252314345445
123,0.1257798375389437,0.0461155647345289,0.0906592486662691,0.3160735193052731,0.0778813414976998,0.0821660636929285,0.070093720612063,0.0246292462298244,0.0191122549562625,0.0446731039411881,0.0821839575550587,0.0206321412699597,656.1165161132812,18731180.0,0.0002441290707793
124,0.1274486406274763,0.0285620399215364,0.1430092609296809,0.0094752556309066,0.1761985102186876,0.055257242566541,0.0186717718313482,0.1701191383195668,0.022406794939024,0.151364179634061,0.0173123798288553,0.0801747855523156,743.1394653320312,12747750.0,0.0003649132559075
125,0.1299916025909699,0.0436624879906047,0.0402163576428392,0.1346888329727533,0.1120504879582099,0.0359126156303251,0.0008057712879697,0.2076915276333603,0.0945473796649844,0.1084822417506107,0.0091639695565401,0.0827867253208321,737.0113525390625,12154796.0,0.0003660084621515
126,0.1384455617430239,0.0279918188543661,0.0196592145254922,0.1300486201235539,0.0855895096497799,0.0495624037659654,0.2601094950806174,0.1162644111562139,0.0019691989307918,0.0388325734670544,0.0532980597778423,0.0782291329252985,715.9622192382812,15297924.0,0.0003052826505154
127,0.1398474753047189,0.1480607334834713,0.0168914204809128,0.1020861898841974,0.0114443688979622,0.1556137400815085,0.0279038644592732,0.0349466486183854,0.0021801627416764,0.1759094857242835,0.0554698044941058,0.1296461058295042,817.26220703125,12098720.0,0.0004571923636831
128,0.1402369644991764,0.0772397258716339,0.0250594867675141,0.0579092120332416,0.0528594026126516,0.0656942827541159,0.0394349021555637,0.0102940048586596,0.0622810044937208,0.0564448083836343,0.323441569715749,0.0891046358543387,836.6663208007812,6802629.0,0.0006813589134253
129,0.1651903969083288,0.1410292778692458,0.1485477553204963,0.0026488414184076,0.220789679520085,0.0663866057994699,0.0902203552213619,0.015318250828063,0.0746161584480658,0.0210167366339629,0.0394835470928936,0.0147523949396188,587.2166137695312,21387990.0,0.0001928556885104
130,0.1653505425886021,0.0858191031253747,0.1674880800124818,0.0227223290440585,0.0284353404640973,0.0369805043159735,0.1148556306341819,0.0254197199715989,0.0554738751267615,0.1842232961275263,0.0410667237174226,0.0721648548719203,763.1991577148438,12780471.0,0.0003981557092629
131,0.165946107835103,0.0223617143315554,0.0223919469171197,0.159895406833011,0.0170265015086935,0.0594184128165122,0.0301540743581476,0.3148151760927568,0.0234491588287872,0.0673553617537234,0.0898823837836192,0.0273037549409705,709.9425048828125,10561460.0,0.0003744296845979
132,0.169796529298225,0.2245990203365717,0.0969393886290048,0.1378904234065073,0.0012488728440755,0.049213844984576,0.0535765749106952,0.0679945901917002,0.0368149006482281,0.0267066735508379,0.1290565057267885,0.0061626754727893,703.2550048828125,18368264.0,0.0002859019732568
133,0.1700826056196022,0.1660608904706631,0.0222826539441255,0.1179600068390591,0.0030161673733158,0.1240018576504266,0.1269987929431708,0.0359328397066218,0.0595555234747801,0.0756430002403019,0.0234080860318852,0.0750575757060474,723.0919799804688,19133446.0,0.0002849937300197
134,0.1785924914281637,0.0032593927692858,0.1047569454959847,0.0030165274208937,0.088354408627401,0.0161445931804933,0.0582182532218019,0.2130575714436651,0.0544422092840467,0.056546021762811,0.2214314551222235,0.002180130243229,750.7532958984375,7848953.0,0.0005187750211916
135,0.1789280260079098,0.2546109433747953,0.0322181043725711,0.0180609238867363,0.0320781671386533,0.1062222048124634,0.0411435546211601,0.1023747162582443,0.014083710571163,0.013395805525676,0.2013820057039116,0.0055018377267155,746.5597534179688,14216664.0,0.0003701864916365
136,0.180943654649382,0.0159705458199886,0.1727505940818346,0.00777212735275,0.0326868443759396,0.1325131127123031,0.00317242684501,0.0726778631691135,0.1928835961781182,0.0018009466011911,0.044956870442692,0.1418714177716767,805.1876220703125,13031506.0,0.0004177369119133
137,0.1878591858558734,0.1591730785443224,0.0302199456375108,0.1823189052254116,0.0443871453508651,0.0692322125854845,0.1678846150163448,0.0033207395913229,0.0679010751635564,0.006415264073639,0.0232882218008464,0.0579996111548223,637.8131713867188,27635554.0,0.000194427135284
138,0.1960548685554111,0.0004747799317734,0.0870346664283407,0.1311866023475454,0.0543370514975625,0.0348685527484807,0.1334993513789854,0.1163380454654463,0.0803510114141357,0.0426542953790956,0.0921582956696855,0.0310424791835372,705.737060546875,12874529.0,0.0003383066214155
139,0.2015665468837476,0.0355353298198615,0.1610181513124562,0.0479384446952439,0.0907694583234541,0.0257227504517247,0.09547994240513,0.0678558444458551,0.0022690290121103,0.0479845184373582,0.0413334413550064,0.1825265428580514,850.6102905273438,14829679.0,0.0004238841065671
140,0.2016555816724782,0.0524621728379566,0.059535798697394,0.0574507035658446,0.0062604623930602,0.2074501773667167,0.0412672562467266,0.049438930282465,0.0064088694800823,0.1034412134349416,0.0957413336460828,0.118887500376251,811.461669921875,12420532.0,0.0004415697185322
141,0.2021244869730886,0.0121816628484647,0.122826375747538,0.0277545302564952,0.0541613327004922,0.0130329359470278,0.1251932590079654,0.0569566762445925,0.0274036142722239,0.0097610745005414,0.1534973968207631,0.1951066546808066,870.184814453125,9956057.0,0.0005664061754941
142,0.2045336951472031,0.1591967158446442,0.0558966593226077,0.291699787997062,0.0538369420744265,0.012040143194476,0.0424675231930316,0.0052727179475358,0.08039005217041,0.0389344036272404,0.0180216997085153,0.0377096597728469,616.8853759765625,28957636.0,0.0001808792731026
143,0.2130258023209433,0.1470904567576345,0.121608877643735,0.1344839896957301,0.0463436022463572,0.0357362468981018,0.0124466786429701,0.0452861291958112,0.0897289299115307,0.0404138402618511,0.072962181103842,0.0408732653214924,716.52587890625,20258020.0,0.0002749174309428
144,0.2172671885283057,0.0053172556422984,0.0725274265732843,0.1029564513608985,0.1188109263480739,0.045436194238057,0.0409448426149134,0.0598169771306506,0.0354262919962777,0.0267034501679886,0.1937583578303676,0.0810346375688838,805.2534790039062,11448765.0,0.0004619536339305
145,0.2195032400226542,0.0091723035760942,0.0344290885845721,0.0378709591706423,0.1816170450973918,0.0817474439607201,0.0687506044227948,0.0479966804752967,0.0035818964349738,0.0667348841552084,0.2360098528779137,0.0125860012217374,763.5572509765625,9817296.0,0.000473172403872
146,0.2361036535098641,0.034657957684481,0.0230517916728708,0.0116069826216809,0.0623155293551902,0.3144273350284525,0.0216606879636499,0.0070342204595617,0.08314140918255,0.0229874560238079,0.0736340461826097,0.1093789303152808,781.4020385742188,15226268.0,0.0003643933159764
147,0.2449186361492003,0.0005902465192022,0.0129234568026535,0.1404899657184431,0.1639067462734458,0.2398825342587593,0.0135803189787665,0.087836306565183,0.0090009217881218,0.0674652877005828,0.006104327801638,0.0133012514440032,548.9894409179688,15662190.0,0.0001916029286803
148,0.2658635676511587,0.0261534881969984,0.0552466339380353,0.0492415226990325,0.0038618158204437,0.0407793307403809,0.0144350615692555,0.0763989870458004,0.2052882877054837,0.08787102569143,0.065921375590048,0.1089389033519326,798.5459594726562,10471250.0,0.0004779708397109
149,0.273639702122137,0.0950284345835596,0.0454420127212127,0.0005631195757239,0.235788923415506,0.0079249625235608,0.0382485011257714,0.0894333950956091,0.0260400878402403,0.0420250935929265,0.1452299845519743,0.0006357828517776,709.1860961914062,14734158.0,0.0003297164512332
