,CO2,CH4,C2,C3,C4,C5,C6,C7+(1),C7+(2),C7+(3),C7+(4),C7+(5),Tc_NR,Vc_NR,Pc_NR
461,0.052932352,0.016626095,0.129058686,0.211750408,0.163706351,0.009279169,0.068808919,0.16443904,0.055774667,0.016342818,0.091110069,0.020171427,669.5449219,0.000299526,12955752
462,0.053314096,0.057418151,0.205559208,0.029735977,0.069001882,0.100629486,0.2056442,0.03047988,0.080393321,0.013354144,0.124629212,0.029840445,707.7247925,0.000340509,12818291
463,0.053432402,0.162970569,0.078915859,0.022819666,0.075698567,0.223445184,0.049909914,0.00047675,0.05581894,0.116279805,0.09098091,0.069251435,762.74646,0.000401019,12340788
464,0.05354854,0.210389504,0.093026894,0.136263065,0.08180353,0.026923318,0.183674386,0.029923127,0.010499823,0.051993243,0.041104233,0.080850336,727.6647339,0.000269605,21174736
465,0.053646831,0.093048445,0.150749772,0.08422684,0.083664014,0.067247057,0.005601369,0.03359586,0.014705295,0.202663958,0.170239961,0.040610599,782.7814941,0.000536223,8511181
466,0.053954974,0.056453637,0.14106386,0.047951858,0.092333938,0.078044339,0.012199103,0.305831418,0.005164767,0.090192096,0.114563151,0.002246859,700.8664551,0.000415225,8832966
467,0.054139227,0.056944416,0.04731247,0.196476726,0.174947949,0.001622263,0.096140956,0.027798775,0.087127932,0.119489579,0.124893091,0.013106617,723.8235474,0.000434777,9393276
468,0.054547566,0.066502494,0.02291756,0.1698872,0.206016363,0.162332041,0.197116166,0.04419464,0.032167517,0.0133835,0.009879643,0.02105531,465.0470886,0.000161629,9389564
469,0.054623451,0.014784106,0.126552765,0.2549539,0.01287748,0.093770163,0.037257649,0.111012047,0.175196495,0.069778557,0.029127527,0.020065859,666.1541748,0.000343798,10244701
470,0.054832237,0.122738648,0.170735993,0.039362399,0.075163494,0.029603315,0.103527177,0.048220517,0.094179329,0.129380566,0.082700412,0.049555912,747.6577759,0.000412653,11185295
471,0.055055775,0.105502788,0.030058754,0.205682188,0.086707232,0.008295471,0.176158872,0.037649751,0.001675202,0.157254897,0.122160693,0.013798379,726.3049316,0.000420871,10145638
472,0.055301483,0.05475135,0.143252099,0.029992198,0.014671996,0.093687387,0.023408071,0.053275805,0.089071024,0.247050018,0.008911962,0.186626607,837.4274902,0.000595536,7874047
473,0.055342591,0.027671582,0.025527031,0.050684397,0.019703893,0.233864208,0.005847683,0.063038631,0.122677596,0.224614778,0.062991108,0.108036501,791.8712158,0.000576023,6796084
474,0.055348656,0.018560342,0.000666477,0.056245856,0.176839048,0.029909421,0.195399893,0.041851466,0.096974303,0.154293101,0.069211888,0.104699548,779.5355225,0.00050477,8084672
475,0.055379404,0.03910146,0.052045838,0.001585549,0.037908453,0.0634629,0.104635129,0.14476019,0.247655365,0.04478424,0.023927752,0.184753719,818.8895264,0.000554853,7709713
476,0.055740984,0.036060371,0.089066765,0.038383077,0.191059806,0.018258845,0.107564554,0.075761061,0.059873196,0.215110645,0.061550804,0.051569893,747.0061646,0.000472339,8424367
477,0.05584434,0.212456742,0.033803573,0.125895159,0.130097115,0.139864314,0.087949459,0.016657605,0.026112334,0.01732556,0.146415414,0.007578383,695.7024536,0.000303149,15684773
478,0.056116732,0.067842727,0.057815964,0.041109794,0.155371427,0.077616975,0.135141551,0.011382886,0.1071609,0.008607718,0.208073321,0.073760005,791.0548706,0.000504542,9069536
479,0.056121499,0.189048351,0.159841342,0.045579804,0.089745828,0.000696455,0.188653958,0.032656499,0.014149474,0.067263693,0.152052749,0.004190348,716.9707031,0.000358681,13185824
480,0.056333207,0.009024396,0.205245148,0.002053591,0.011607757,0.114734505,0.122118679,0.266628831,0.060547291,0.092310583,0.015520807,0.043875205,679.8751831,0.000338381,10217018
481,0.056447222,0.001819064,0.030835056,0.187885652,0.040771967,0.044369145,0.188963772,0.120918863,0.008525446,0.239086007,0.030571422,0.049806384,728.7929688,0.000445071,8312646
482,0.056499315,0.021988706,0.03572032,0.036814524,0.035692032,0.025566442,0.026793638,0.052753233,0.196593424,0.137412811,0.320336342,0.053829213,811.5244751,0.000822605,4116806
483,0.056541196,0.033675532,0.039091607,0.032902622,0.004764143,0.090470052,0.098965886,0.13870633,0.016638368,0.104365034,0.065814612,0.318064618,897.4656372,0.000756666,6165830
484,0.056723203,0.04463251,0.024021545,0.140786724,0.029935999,0.00790277,0.018937171,0.067505899,0.057014306,0.352187729,0.063808726,0.136543417,822.3379517,0.00068131,5872774
485,0.056988904,0.020062027,0.200444651,0.144029246,0.05927367,0.036216441,0.01219987,0.08397543,0.153190505,0.075365278,0.034824451,0.123429526,787.0239258,0.000422307,11805061
486,0.057112497,0.04096089,0.03210719,0.127661351,0.033986812,0.011110077,0.112447349,0.302857826,0.092927369,0.019573534,0.007140183,0.162114924,795.3626709,0.000433409,10713716
487,0.057339276,0.085960709,0.186655132,0.000252129,0.070244334,0.150148688,0.018570541,0.014246435,0.000149955,0.345312599,0.056437379,0.014682824,739.6276245,0.000517222,7912334
488,0.057825249,0.018222218,0.029556998,0.391876446,0.046613825,0.129235774,0.064994436,0.049677188,0.074799232,0.030989889,0.051936463,0.054272282,677.7637329,0.00027324,15995526
489,0.057985425,0.022508968,0.054865158,0.105900935,0.264018583,0.045421599,0.010573222,0.102035504,0.212334256,0.048949487,0.001314617,0.074092246,701.4112549,0.000339131,11520844
490,0.058167701,0.107066727,0.109872377,0.010265122,0.153853321,0.061904858,0.013993484,0.107702866,0.045334573,0.095649551,0.138602575,0.097586845,803.1447754,0.000494553,9847573
491,0.058318618,0.236061399,0.123425393,0.069706016,0.112412474,0.076242149,0.006776433,0.001304543,0.008960849,0.139949265,0.007184956,0.159657905,833.972168,0.000397931,16007540
492,0.058358785,0.033033903,0.131096597,0.234880253,0.050134992,0.024042782,0.04891531,0.027367188,0.162131496,0.015739742,0.149070546,0.065228405,770.8331909,0.000438438,10794831
493,0.058380822,0.072413045,0.023632775,0.075986741,0.101982495,0.12714871,0.057612467,0.099984957,0.145812474,0.100096165,0.093297908,0.043651441,737.8170166,0.000454139,8602340
494,0.058417905,0.013380911,0.015760288,0.033738825,0.053325895,0.02515068,0.12752668,0.082481493,0.054963437,0.059954097,0.465386792,0.009912996,808.1434326,0.000836657,4132732.5
495,0.058648911,0.077015349,0.038227026,0.000122013,0.133181013,0.119142533,0.328558912,0.043645801,0.048502108,0.021691653,0.018379896,0.112884785,729.0050049,0.000314461,15170218
496,0.059027659,0.320132521,0.018709495,0.0116326,0.072578887,0.08163401,0.003279842,0.070171557,0.030217036,0.097568266,0.116653423,0.118394705,827.1680908,0.00046754,12275129
497,0.059155466,0.077192831,0.138626818,0.010011245,0.058412212,0.086854579,0.030188778,0.139088212,0.053457849,0.255400322,0.026103157,0.06550853,757.0202637,0.000478453,8636848
498,0.059242274,0.099958221,0.170678896,0.054922755,0.070446639,0.111859022,0.037260782,0.035332558,0.135458184,0.063921766,0.034246344,0.126672559,790.2354736,0.000399258,13381179
499,0.059498426,0.090162559,0.193448822,0.097076583,0.029554904,0.014331933,0.103960173,0.041957018,0.05947792,0.067416846,0.02009022,0.223024596,866.2306519,0.000501544,11791841
500,0.060489357,0.071680543,0.007261298,0.144936729,0.165679163,0.104095775,0.024676335,0.05259108,0.221840483,0.031352673,0.083377982,0.032018582,708.7910156,0.000393414,9841233
501,0.060832082,0.065699362,0.087572366,0.120505855,0.048969739,0.081435253,0.166071769,0.151634089,0.010239328,0.130085623,0.029987026,0.046967507,695.5192261,0.000332924,12045640
502,0.060865462,0.06915321,0.020586024,0.085965868,0.018708437,0.197549416,0.126062032,0.098832543,0.042677384,0.058014167,0.09295936,0.128626096,799.5368042,0.000460138,10445918
503,0.061168783,0.007982142,0.123407271,0.194262494,0.000899637,0.102909322,0.012009279,0.059268449,0.162152463,0.11274659,0.161534321,0.001659248,736.4127808,0.000530427,7210252
504,0.061178408,0.022879411,0.024007747,0.029125346,0.283444084,0.159942847,0.054532885,0.041033119,0.246586997,0.015180929,0.028839015,0.033249212,659.0985107,0.00033457,9582944
505,0.061269514,0.19550132,0.064261448,0.031091439,0.079865284,0.069789544,0.052789764,0.001866872,0.103091027,0.019079216,0.29816463,0.023229942,792.6985474,0.000560343,8444381
506,0.061311785,0.153880602,0.018120631,0.100791518,0.040621783,0.114759886,0.035004458,0.235700823,0.07215591,0.033105628,0.01777615,0.116770826,763.284729,0.000355419,14079468
507,0.06147831,0.018920168,0.131908782,0.030677212,0.075112387,0.01390291,0.072772876,0.134533559,0.148138025,0.043538017,0.015674315,0.253343439,865.9750977,0.000593478,8461498
508,0.061564328,0.040796791,0.123413092,0.044482065,0.129612866,0.020656339,0.13388614,0.005048597,0.059665592,0.002071521,0.232283058,0.146519609,846.2681885,0.000597068,8336888
509,0.061718073,0.031588701,0.197337961,0.006596316,0.072072239,0.02586384,0.057429672,0.104045907,0.046764077,0.066244394,0.237824422,0.092514399,819.9685669,0.000596146,7685490
510,0.061939683,0.121155442,0.056423141,0.150364117,0.241235323,0.06947784,0.012887499,0.037912774,0.050684527,0.092082213,0.027962121,0.07787532,726.2668457,0.000301811,17012770
511,0.061960642,0.18097138,0.114235462,0.054546637,0.011078576,0.087250387,0.012267903,0.280225484,0.030562054,0.006674065,0.02501366,0.13521375,791.9021606,0.000352763,15937795
512,0.062062008,0.259688433,0.039726094,0.049989421,0.032982406,0.115479072,0.127059742,0.031430134,0.008257962,0.085133287,0.034575874,0.153615568,825.3078003,0.000398676,15353824
513,0.062258875,0.006616931,0.181228511,0.006920382,0.174532194,0.027952444,0.011545466,0.222239249,0.140386198,0.086946072,0.069548244,0.009825433,693.3190918,0.000427065,8052582
514,0.062585092,0.023068029,0.009541406,0.031607404,0.301207931,0.151169492,0.14966091,0.069804156,0.121756593,0.058532793,0.000975602,0.020090593,604.9536133,0.000284069,9344286
515,0.062855497,0.039268407,0.155310237,0.071719082,0.119220154,0.08729042,0.014228658,0.164052517,0.168450196,0.033287868,0.058741193,0.025575772,684.2490845,0.000352399,10502866
516,0.06345674,0.011003574,0.205766107,0.395229194,0.001198903,0.03040573,0.02134291,0.028280551,0.087105595,0.016567675,0.014114555,0.125528467,769.9522705,0.000297272,20266482
517,0.063551097,0.010617151,0.20839199,0.064886144,0.28699598,0.045084215,0.059110456,0.023307241,0.069091675,0.111466801,0.051762902,0.005734349,656.9096069,0.000318491,11851244
518,0.063572604,0.053260645,0.044827951,0.07680599,0.03004805,0.044474875,0.055336694,0.157191724,0.013290282,0.140195093,0.071426206,0.249569887,874.5177002,0.000674368,7091589
519,0.064847197,0.0117091,0.244605073,0.028558544,0.139748676,0.054578491,0.157654518,0.035377658,0.028301268,0.085075513,0.019293796,0.130250168,779.96698,0.000359746,15064543
520,0.065332357,0.0095961,0.018960251,0.172344446,0.063134102,0.179591909,0.010072385,0.206596602,0.057138959,0.123148844,0.08223029,0.011853756,698.8466797,0.000427647,8036260
521,0.065509972,0.031057136,0.050525517,0.005562526,0.434765916,0.036039824,0.002795086,0.072527202,0.044461401,0.014079225,0.151429674,0.091246521,785.1990967,0.000427239,11420483
522,0.06562902,0.071589265,0.207956271,0.075300614,0.056165815,0.158893041,0.068273636,0.023825005,0.029493221,0.090873593,0.140250761,0.011749758,721.1619263,0.000378546,11937710
523,0.065999448,0.126512514,0.106712245,0.056441837,0.07834105,0.074036495,0.149554844,0.04037649,0.071437827,0.001586265,0.224493587,0.004507397,741.6682129,0.000434309,10359923
524,0.066007783,0.081839815,0.031061831,0.080144256,0.161292042,0.066509238,0.078857891,0.179243824,0.077750806,0.115669661,0.012231453,0.049391401,692.5009155,0.000341547,11155670
525,0.06601278,0.128163389,0.095387604,0.080404589,0.000356478,0.149487017,0.055891373,0.237145624,0.036293523,0.000288569,0.142972697,0.007596356,699.295105,0.000356533,11430301
526,0.066034429,0.079945907,0.067529105,0.293801045,0.049107422,0.132475845,0.043068165,0.035746657,0.005295981,0.185440524,0.017430651,0.024124271,673.6694336,0.000305871,13677342
527,0.066272703,0.013888215,0.043643582,0.112445021,0.04617235,0.000241093,0.196932157,0.045048215,0.045884251,0.305683051,0.077477933,0.046311427,761.1367798,0.000576029,6392470
528,0.066338633,0.028506455,0.07354979,0.065559186,0.03734567,0.017111125,0.131565797,1.52E-05,0.137220671,0.140713337,0.302032713,4.14E-05,779.4465942,0.000721295,5068743
529,0.066540981,0.06719681,0.138350117,0.042962744,0.096295328,0.272909616,0.17571332,0.007124638,0.06375924,0.031274742,0.019094984,0.018777479,552.4068604,0.000204493,13791500
530,0.066745239,0.061476943,0.115192107,0.009326942,0.060738728,0.011539527,0.035080932,0.014035291,0.152725196,0.037579378,0.212278089,0.223281628,877.8410034,0.000757762,6108478.5
531,0.067022576,0.025165435,0.022644971,0.092013445,0.082121248,0.260878171,0.073304188,0.037081144,0.02133727,0.251748515,0.040671719,0.026011317,714.3499146,0.000446501,8201411
532,0.067111901,0.022475884,0.013832449,0.06994618,0.063716986,0.096570154,0.115984231,0.322742258,0.072684544,0.00396175,0.120358813,0.030614852,710.6470947,0.000411017,8296936
533,0.067136879,0.010801615,0.083700393,0.071650096,0.282876791,0.102588391,0.008091428,0.092890522,0.013391196,0.095447455,0.036902823,0.134522411,790.6654663,0.00040009,12794432
534,0.067380133,0.043685291,0.023708025,0.00862658,0.089331268,0.098743164,0.211099293,0.108406254,0.078952116,0.027374038,0.041072231,0.201621607,834.5462036,0.000508076,9750475
535,0.067439917,0.004859706,0.022875302,0.013510944,0.414476825,0.16882894,0.160194211,0.028549322,0.057453486,0.011931521,0.049286813,0.000593012,567.8583984,0.000249292,9810166
536,0.067519288,0.066768311,0.003395357,0.084118464,0.084086664,0.186394028,0.102155859,0.042279995,0.178545746,0.070844834,0.010450018,0.103441435,744.140564,0.000385181,11309889
537,0.067706454,0.168281374,0.013467625,0.004866615,0.022304994,0.145005062,0.138553052,0.210409896,0.04109718,0.085841222,0.056443005,0.046023522,711.1260986,0.000359605,11362234
538,0.067808857,0.13587145,0.061771629,0.050631847,0.154516172,0.053705689,0.002663305,0.034497707,0.204045865,0.123553925,0.070040072,0.040893481,739.9295654,0.000446685,9507334
539,0.067854557,0.020181636,0.013627852,0.001904276,0.313396256,0.086657885,0.091261642,0.032612158,0.203375193,0.004575415,0.085841827,0.078711302,742.6417847,0.000407057,10118238
540,0.06806285,0.002871037,0.094580189,0.015028086,0.014414104,0.058091377,0.20673674,0.033911617,0.003276055,0.41035226,0.0836203,0.009055386,747.793396,0.000664656,5038694
541,0.06825161,0.022286632,0.065851942,0.133668614,0.009195954,0.116577571,0.048830488,0.04835513,0.120909452,0.016908303,0.177102262,0.172062042,847.9978027,0.0006153,7751846
542,0.068253982,0.033822432,0.145058142,0.046598075,0.103913097,0.132237597,0.110119172,0.008002516,0.056024057,0.043203462,0.027009682,0.225757788,860.4472046,0.000498144,11475911
543,0.068538514,0.055577245,0.045740456,0.023726584,0.079535616,0.126892172,0.105045162,0.023459058,0.132809688,0.081670842,0.047202849,0.209801814,847.3147583,0.000569138,8671269
544,0.06855675,0.157273905,0.008161432,0.033249856,0.000772603,0.03750142,0.202594222,0.114788918,0.094182835,0.091923487,0.00863201,0.182362561,826.0540161,0.000487509,10530215
545,0.068740953,0.044032044,0.004465916,0.07016546,0.098473125,0.031105986,0.207588462,0.010274665,0.09533413,0.041849866,0.242521579,0.085447815,808.083313,0.000597136,7163744
546,0.068834059,0.358459581,0.089823799,0.027856357,0.06519462,0.036860872,0.065182695,0.009918198,0.06342597,0.068673768,0.115596152,0.030173928,743.5322876,0.000329742,17017088
547,0.069103703,0.093540739,0.120446438,0.161107616,0.040676857,0.003971625,0.039426257,0.067332621,0.179109363,0.089836571,0.077951196,0.057497013,751.1546021,0.000424138,10676975
548,0.069594011,0.159057828,0.006693883,0.030433921,0.101236026,0.027792814,0.00180673,0.129935168,0.153330376,0.144214884,0.099852045,0.076052314,783.2409058,0.000531015,8120694
549,0.06964555,0.081829367,0.007453358,0.286092254,0.117435104,0.045241602,0.122414195,0.072791511,0.111010485,0.034051273,0.038528797,0.013506503,621.9989624,0.000267545,12926952
550,0.070276126,0.129670056,0.01474213,0.031532041,0.024311877,0.322160472,0.042975993,0.022003675,0.018723794,0.059354067,0.150724028,0.113525741,811.2662354,0.000478811,10671745
551,0.070725361,0.047160444,0.084160009,0.08991513,0.207952965,0.118582306,0.007559498,0.120538684,0.019940511,0.100809562,0.108499078,0.024156454,715.8706055,0.000377534,11056698
552,0.071064448,0.037945508,0.019919753,0.061512036,0.004967836,0.138153562,0.13979875,0.20172887,0.034340862,0.200914867,0.088591428,0.00106208,710.8444214,0.00052275,6274787
553,0.071072734,0.048998041,0.069008748,0.02920246,0.169012961,0.086633789,0.026157562,0.000881907,0.184926662,0.076993413,0.065938971,0.171172751,829.4719849,0.00054149,8997264
554,0.071329444,0.064861743,0.160415602,0.076680958,0.019833968,0.219680711,0.016135698,0.081578692,0.124168323,0.093803914,0.05025395,0.021256997,685.9238281,0.000352066,11118649
555,0.071596409,0.066881305,0.012620593,0.203820243,0.032173773,0.035532175,0.249417254,0.129679174,0.093187474,0.083238323,0.014945998,0.00690728,629.2776489,0.000332883,9131166
556,0.071953489,0.004372204,0.015029734,0.027758637,0.158956601,0.044075173,0.033605941,0.02066962,0.218231195,0.267897303,0.13007962,0.007370482,751.5065918,0.000702852,4542880.5
557,0.072425665,0.108348465,0.031598392,0.065594564,0.119102088,0.104062278,0.067645341,0.131790112,0.062780076,0.008668622,0.201348547,0.02663585,752.0495605,0.000444498,9851014
558,0.072838856,0.083508892,0.028934418,0.109911259,0.240836995,0.084817832,0.171796161,0.108430864,0.010740371,0.007951816,0.069246747,0.010985787,598.3780518,0.000231057,14324080
559,0.07318277,0.052082742,0.1035106,0.031143783,0.032030192,0.012408941,0.073365228,0.007946834,0.270501052,0.06838862,0.231867088,0.043572151,788.5898438,0.000655114,5914846
560,0.073640298,0.010759121,0.005469937,0.113284117,0.192263014,0.033336519,0.018275447,0.208870687,0.01814,0.061405193,0.000760207,0.26379546,872.0122681,0.000564514,9263269
561,0.073722295,0.152896137,0.213877187,0.13059411,0.122473227,0.015149027,0.00824686,0.09461206,0.003235763,0.055183851,0.080687385,0.049322097,722.5928955,0.000275375,19983298
562,0.073906985,0.067983348,0.00878761,0.209075522,0.07245151,0.052285581,0.177929235,0.046962733,0.067539677,0.140201872,0.073517977,0.00935795,693.3828735,0.00039726,9544900
563,0.073963431,0.037385921,0.015754046,0.12781991,0.167926394,0.063632303,0.013118763,0.02546525,0.151180939,0.061620362,0.055799249,0.206333433,848.9558716,0.000557418,9111364
564,0.074127172,0.139435864,0.004912665,0.023032076,0.016729209,0.004059891,0.012008415,0.171812734,0.466996618,0.00285545,0.065710111,0.018319795,716.3808594,0.00054822,5875277
565,0.074383089,0.181013011,0.050958632,0.019409465,0.015110067,0.06676501,0.157785388,0.092744124,0.12578859,0.031634006,0.100008345,0.084400273,772.3432617,0.00041835,11653607
566,0.07439909,0.069398714,0.025281258,0.227089763,0.113782766,0.109255798,0.143221268,0.014164828,0.058850099,0.020522061,0.042211475,0.10182288,740.4065552,0.000304288,17396670
567,0.074473817,0.073399674,0.173108754,0.026811604,0.101638762,0.028524894,0.270999314,0.032677157,0.039067969,0.083175713,0.039181744,0.056940598,694.4887695,0.000296829,15247260
568,0.074980577,0.007916582,0.265980203,0.013986895,0.19172177,0.011209616,0.135921977,0.058870887,0.035481656,0.072322315,0.049737111,0.081870413,737.3066406,0.000323221,15514524
569,0.075002503,0.318384001,0.095368608,0.020021341,0.013118176,0.001179779,0.067015471,0.002021345,0.042942689,0.11001376,0.069143271,0.185789057,869.2796631,0.00050747,12359418
570,0.075013386,0.041405325,0.15066616,0.04862952,0.049129424,0.128795437,0.042302868,0.060129856,0.017231986,0.221670337,0.056385605,0.108640096,795.8860474,0.000492077,9595023
571,0.075019725,0.083492942,0.094678695,0.192588698,0.035018152,0.240624495,0.025642111,0.181615995,0.00518116,0.023416852,0.010136762,0.032584415,549.0136108,0.00018091,16994188
572,0.075320107,0.024030806,0.094152671,0.054369127,0.037411029,0.065415324,0.205154588,0.088376574,0.04108632,0.103881946,0.080359294,0.130442214,801.6509399,0.000483621,9694636
573,0.075366909,0.0615045,0.079006864,0.099975455,0.025159956,0.041493282,0.190605633,0.150134018,0.009282066,0.186550646,0.015173949,0.065746723,728.2356567,0.000385394,10779823
574,0.075686216,0.00627459,0.038537483,0.056226134,0.028610543,0.034711987,0.075146595,0.447868637,0.066949579,0.141343594,0.026757458,0.001887183,674.7695313,0.000494999,5491014
575,0.075748829,0.048870955,0.039559401,0.211297787,0.074784872,0.067710444,0.024435215,0.141619473,0.087853016,0.064537777,0.079988801,0.083593428,761.5591431,0.000404017,11460169
576,0.075805356,0.034813753,0.218239266,0.020676163,0.027318894,0.003861621,0.138042467,0.159501592,0.116005542,0.05329052,0.047325563,0.105119262,768.7076416,0.000402976,11739825
577,0.075834456,0.08951893,0.138242987,0.003437184,0.076470701,0.049095661,0.137396114,0.014065338,0.031586231,0.116335841,0.090682297,0.177334259,847.2335815,0.000543577,9792670
578,0.075849862,0.080440241,0.053767279,0.376538154,0.045576048,0.031425425,0.035230587,0.041783142,0.041662975,0.036167173,0.114805762,0.06675335,756.883728,0.000341775,15643892
579,0.075946397,0.024239969,0.39033105,0.020049312,0.085168455,0.001729952,0.049331376,0.063731654,0.132981108,0.069315346,0.085710957,0.001464425,685.7952881,0.000354031,11824057
580,0.076021181,0.107123152,0.025558732,0.036185799,0.155675924,0.014146924,0.178206794,0.102656923,0.052529471,0.021028323,0.119769792,0.111096985,794.8171997,0.000439206,11344799
581,0.076094547,0.011321654,0.028048476,0.048204345,0.013734984,0.012091724,0.096133652,0.282303812,0.115158528,0.182071966,0.056521053,0.07831526,764.994873,0.000549941,6285395
582,0.076871432,0.016514947,0.166090226,0.002370941,0.179453325,0.253380614,0.078737999,0.025269467,0.093501708,0.07928209,0.003271812,0.025255438,609.864563,0.000255332,12670140
583,0.076897281,0.102912618,0.066985067,0.072306731,0.250541086,0.009477388,0.040819178,0.030938722,0.074621366,0.233258983,0.003652406,0.037589176,713.3029785,0.000387751,10829202
584,0.077149105,0.066056211,0.211054328,0.236130356,0.021939473,0.080038135,0.182098334,0.006051828,0.008577819,0.012374318,0.015338196,0.083191898,666.2293091,0.000201821,27947426
585,0.077243865,0.16811243,0.032373866,0.041545225,0.021255455,0.007764028,0.243530254,0.289229201,0.035371891,0.001440738,0.00138258,0.080750468,676.4685669,0.000261178,16614370
586,0.077361937,0.040688515,0.042762264,0.040687736,0.062144786,0.241443374,0.178569155,0.16851955,0.092671047,0.010156696,0.043270509,0.001724432,609.6899414,0.000316523,8457984
587,0.077413583,0.006819951,0.002258024,0.086776538,0.061422895,0.091855589,0.056210428,0.237699272,0.038646423,0.063061695,0.027335635,0.250499967,863.3738403,0.000596096,8082889
588,0.077898038,0.05087105,0.262948863,0.049939884,0.030467783,0.022374636,0.015003689,0.054632316,0.091890323,0.081006897,0.257896631,0.00506989,773.3944092,0.000556467,8024431
589,0.078258131,0.037694821,0.118821516,0.128503752,0.041378169,0.133102546,0.068375724,0.01437898,0.010892777,0.015429676,0.341632574,0.011531334,788.0740967,0.000559808,8153707
590,0.078298907,0.066846333,0.160058586,0.022380432,0.028472026,0.173732727,0.022977017,0.026282539,0.012428909,0.351826538,0.042622564,0.014073422,734.8189087,0.00052306,7578822
591,0.079141569,0.086158386,0.019639275,0.011014824,0.022625519,0.081040904,0.135230861,0.061664585,0.284260367,0.044986304,0.167916909,0.006320497,737.6397095,0.000574953,6096763
592,0.07967435,0.012450512,0.034164502,0.007029772,0.236269519,0.040511978,0.054367477,0.071610619,0.151417136,0.048913821,0.261057499,0.002532814,759.673584,0.000601247,6179849
593,0.079958979,0.00073763,0.102665466,0.014489572,0.067934401,0.063857501,0.119828599,0.233069439,0.002029044,0.168086507,0.071996488,0.075346373,760.9880371,0.000472421,8395850
594,0.080032897,0.250908756,0.00968653,0.035560462,0.05420947,0.096739629,0.03943812,0.002958272,0.06859436,0.306577162,0.004768094,0.050526246,752.4874268,0.000453977,10187630
595,0.080053257,0.014437783,0.081743844,0.050337837,0.093486482,0.078055101,0.141123245,0.178888278,0.021020482,0.121698335,0.041928605,0.097226751,758.7376099,0.000411684,10546534
596,0.080116036,0.156296553,0.073537234,0.010777476,0.01494088,0.018577749,0.15158325,0.046982621,0.212849414,0.001424196,0.124727922,0.108186669,800.5827026,0.000489081,9968754
597,0.080636934,0.100193684,0.07925684,0.155069662,0.033488324,0.01584354,0.042931654,0.020287433,0.110791096,0.036511236,0.249135665,0.075853932,815.3978882,0.000571334,8460256
598,0.081253447,0.1445917,0.050177429,0.034923485,0.043229068,0.047070956,0.069235133,0.180108682,0.009443143,0.120111385,0.056464156,0.163391416,831.9395752,0.000503122,10354125
599,0.081279452,0.037628727,0.263006776,0.09897792,0.122747144,0.010115807,0.082457051,0.057435686,0.098965985,0.025927137,0.003071448,0.118386868,754.8640747,0.000299021,19044746
600,0.081281148,0.038922633,0.086160983,0.054839858,0.238877221,0.003816317,0.108303007,0.022379881,0.201290333,0.021243723,0.115350983,0.027533914,717.6065674,0.000403651,9974043
601,0.081492653,0.263243122,0.043034429,0.088364112,0.07589787,0.076642913,0.057510052,0.107511256,0.068610947,0.037635535,0.056834322,0.043222789,696.4516602,0.000271809,18637230
602,0.081701033,0.16517669,0.117388001,0.012959398,0.359573739,0.005795016,0.034328007,0.035152259,0.016605836,0.122805515,0.03030703,0.018207476,649.6585693,0.000254302,17265816
603,0.081740009,0.049107962,0.05023758,0.058169019,0.062992188,0.059362466,0.026196907,0.283616762,0.088781003,0.040162127,0.179118021,0.020515956,745.4306641,0.000502584,7501357
604,0.08175178,0.225507255,0.183157487,0.006855904,0.016667103,0.157237168,0.030142329,0.046289221,0.129707619,0.05849032,0.040326432,0.023867384,672.2237549,0.000277127,16749196
605,0.082048197,0.063593777,0.283127326,0.027732429,0.075740318,0.010571305,0.020230818,0.062413169,0.002222557,0.135648258,0.083304021,0.153367825,840.3450317,0.000492149,11478586
606,0.082067925,0.023553463,0.08620528,0.098612069,0.13112201,0.068197487,0.071323324,0.077081799,0.176604633,0.001139724,0.002513549,0.181578737,814.3860474,0.000429471,12327633
607,0.082226304,0.072692316,0.009751817,0.003291658,0.288511608,0.027009155,0.23768156,0.042494722,0.09521112,0.055494049,0.013944167,0.071691523,683.9266968,0.000295832,13972724
608,0.082367922,0.170108395,0.172063788,0.002903749,0.032023975,0.077329483,0.036532817,0.037371002,0.10011452,0.125780057,0.08457872,0.078825572,782.3283081,0.000432418,11944784
609,0.082414894,0.01170345,0.122235448,0.050891587,0.061310359,0.028898703,0.065410956,0.071919941,0.18684462,0.086620864,0.222406391,0.009342787,761.6669312,0.000608623,6191132
610,0.082453251,0.114932274,0.062795899,0.110503933,0.04144289,0.16936904,0.016016615,0.064205741,0.188397512,0.039593184,0.087380747,0.022908912,705.930481,0.000378303,10872437
611,0.082569467,0.059410593,0.056255333,0.127421502,0.133667369,0.0918706,0.025466066,0.04395469,0.107077263,0.036260066,0.08927056,0.14677649,819.3676147,0.000467474,11250345
612,0.082672282,0.037367831,0.214270007,0.174094478,0.042821458,0.004676545,0.010410153,0.01796315,0.06714185,0.044607323,0.201769843,0.10220508,825.2744141,0.000516146,10284371
613,0.082920752,0.012645179,0.022863679,0.035983783,0.015944119,0.052620355,0.024406802,0.009305446,0.071257347,0.135340982,0.516580334,0.020131224,825.1052246,0.000967138,3446956.5
614,0.083723265,0.090047112,0.093689906,0.01325333,0.388400283,0.01137534,0.013045082,0.010931365,0.00718432,0.027766578,0.260068651,0.000514768,755.2773438,0.000441458,10769363
