,Carbon Dioxide,Nitrogen,Methane,Ethane,Propane,iButane,nButane,iPentane,nPentane,nHexane,nHeptane,Tc_NR,Vc_NR,Pc_NR
328,0.041766106,0.159865311,0.030658961,0.077707065,0.059382513,0.028997761,0.182895841,0.072527124,0.040169688,0.063954031,0.242075601,469.9181519,0.000256578,8003352
329,0.041805614,0.218902507,0.087672069,0.010611578,0.083012728,0.128008645,0.207276114,0.126269025,0.034703008,0.053956449,0.007782263,414.1654053,0.000193875,9717182
330,0.041871961,0.205131652,0.008328625,0.091308367,0.052650917,0.317781505,0.019940476,0.118530612,0.060781883,0.032217245,0.051456757,422.7217407,0.000209865,8698789
331,0.04227539,0.013766038,0.190892416,0.131097478,0.120166759,0.117593089,0.078285597,0.146585713,0.044485937,0.007884814,0.106966769,426.2572327,0.000213845,7770256
332,0.04260055,0.060097446,0.00574801,0.066905221,0.06718769,0.122590992,0.031755363,0.262844084,0.113858521,0.033895944,0.192516181,468.2644348,0.000296319,5476210
333,0.042618965,0.050032284,0.231255258,0.111208887,0.092082255,0.254546058,0.012368013,0.037799404,0.0012534,0.024569882,0.142265595,423.1058655,0.00019447,9468586
334,0.0427345,0.055724826,0.09789217,0.112853793,0.002077391,0.172473398,0.020560406,0.071088037,0.133330002,0.281623328,0.009642148,452.9642334,0.000260603,6607023
335,0.042775635,0.259695431,0.10615168,0.093208468,0.007526836,0.014227852,0.069707823,0.057192716,0.225463163,0.106272248,0.017778149,431.5193176,0.000186483,12064598
336,0.043072784,0.260242202,0.013899513,0.031612175,0.333031297,0.009230459,0.055523446,0.017153816,0.055842578,0.067516788,0.112874941,429.9884644,0.000187529,11368084
337,0.043120404,0.014138772,0.249077695,0.053629324,0.011830705,0.123911738,0.043644874,0.347629268,0.018415406,0.087940424,0.00666139,429.5089417,0.000227452,7392908
338,0.043488945,0.039111215,0.457862283,0.023139483,0.046167997,0.018025245,0.006085489,0.034673541,0.040926166,0.034132319,0.256387317,452.863739,0.000189883,12974533
339,0.043664152,0.141935464,0.041345046,0.057375905,0.371434525,0.065364483,0.115954525,0.046552838,0.036201514,0.053681196,0.026490353,404.3187866,0.000195084,8179484
340,0.043755262,0.001091776,0.198146431,0.149007618,0.255573419,0.101538166,0.018459711,0.088481691,0.098965106,0.020042147,0.024938672,398.1430664,0.00019362,7492324
341,0.043779225,0.069290481,0.201323629,0.102782443,0.015587685,0.006387018,0.040387983,0.411064705,0.027871082,0.041134314,0.040391435,433.4802856,0.000219391,8319161
342,0.043832086,0.01561527,0.035438291,0.15026797,0.207903377,0.20195122,0.032023132,0.084407788,0.104139951,0.097838417,0.026582498,425.6812744,0.000241906,5791781
343,0.044237716,0.02625527,0.095729412,0.039925801,0.010132588,0.210710498,0.059706101,0.051578431,0.032172851,0.38731505,0.042236283,467.235199,0.000293162,5639585
344,0.044240799,0.027394913,0.016579314,0.040868681,0.342285478,0.059492751,0.253846821,0.0702462,0.08473983,0.013133527,0.047171685,421.4189148,0.000242977,5449785
345,0.044381919,0.405941263,0.065007014,0.152744691,0.02621662,0.086076245,0.000494202,0.023093678,0.037564999,0.112920912,0.045558458,401.2806091,0.000129493,20318568
346,0.044426871,0.025524581,0.389055876,0.078573657,0.04656847,0.017754086,0.003809642,0.279344775,0.014422633,0.014719982,0.085799428,418.3933716,0.00017908,11007270
347,0.044502023,0.063733684,0.011803604,0.067306908,0.030569572,0.052606257,0.003518093,0.016367766,0.140570996,0.101239286,0.46778181,505.7329407,0.000355318,5085780
348,0.044578981,0.122713454,0.025491487,0.000347448,0.366399489,0.048739266,0.011501621,0.031856663,0.079553087,0.024463076,0.244355427,459.599762,0.000248233,7632835
349,0.044729062,0.1328194,0.011733843,0.191760339,0.073058431,0.124115098,0.082286628,0.028021098,0.059435153,0.138136045,0.113904902,446.1766663,0.000229918,8159248
350,0.044888794,0.137129152,0.153525436,0.214844885,0.00592114,0.061350941,0.031481417,0.153127575,0.016327267,0.090465294,0.0909381,429.278595,0.000189079,10895376
351,0.044903263,0.113073444,0.083538919,0.222229477,0.0884063,0.055904175,0.073682488,0.005702709,0.101014462,0.137856985,0.073687779,432.7615051,0.000205819,9155602
352,0.045123809,0.030864926,0.406340205,0.034177672,0.094116904,0.10118948,0.051348045,0.009799393,0.078383449,0.001858823,0.146797294,418.5053711,0.000171061,11956334
353,0.045300247,0.12402452,0.013926095,0.095273085,0.221587127,0.064589547,0.083976076,0.048960116,0.149558592,0.074646649,0.078157945,437.1969604,0.000229706,7537127
354,0.045472601,0.149902181,0.070421821,0.111637408,0.201092276,0.119029601,0.042656892,0.021858452,0.020355583,0.146332918,0.071240266,429.4043274,0.000202546,9388435
355,0.045634858,0.006589184,0.044843836,0.030227064,0.106758406,0.217329606,0.002309333,0.184011647,0.065825026,0.275047985,0.021423055,457.6412048,0.000296408,4903796
356,0.045818198,0.197051073,0.045435912,0.041311573,0.115489575,0.004916784,0.009549313,0.08942413,0.166483802,0.135344799,0.149174841,466.9003296,0.000246306,8745081
357,0.045844405,0.114151699,0.274018078,0.022833983,0.068051163,0.143250991,0.128121409,0.018942423,3.81E-05,0.004907621,0.179840128,431.8917847,0.00018521,11624578
358,0.04595413,0.418188068,0.006754899,0.014325252,0.030737351,0.059465605,0.139700804,0.063682549,0.085238974,0.002279126,0.133673241,439.1725464,0.000171755,15523526
359,0.046211324,0.140802152,0.135018928,0.071703224,0.101317323,0.173101841,0.080618937,0.078038079,0.134958811,0.029497485,0.008731897,408.0057373,0.000193248,9008601
360,0.046521387,0.250712212,0.008595526,0.030370192,0.029791884,0.001828409,0.215732805,0.19397515,0.037640271,0.029534278,0.155297886,457.5039978,0.000231274,9378426
361,0.046827497,0.038943941,0.050892866,0.161687768,0.050166953,0.020384293,0.102716928,0.435712946,0.003041437,0.031455769,0.058169601,440.5470886,0.000254551,6082707
362,0.046853647,0.030028355,0.047289994,0.171965478,0.049525772,0.149993754,0.051879302,0.081262095,0.07423386,0.293778145,0.003189599,448.6097412,0.000262595,6041345
363,0.04702838,0.086367208,0.18043377,0.079753931,0.271180062,0.008397677,0.0118981,0.034021477,0.161732594,0.109639713,0.009547089,413.499176,0.000190733,9194702
364,0.047050614,0.010590406,0.378454123,0.09667952,0.03342692,0.009240437,0.03296872,0.186879447,0.031085107,0.171473664,0.002151041,419.5859375,0.000185943,10267906
365,0.047234959,0.052748561,0.135956023,0.121255433,0.03555131,0.038567081,0.075129727,0.192660036,0.005160088,0.264240883,0.031495899,451.6340942,0.00024737,7297372
366,0.047269418,0.02229059,0.129851898,0.049648239,0.187397765,0.12802679,0.137673342,0.057995581,0.153862761,0.04960149,0.036382127,425.1993408,0.000231635,6524373
367,0.047297232,0.023188409,0.311486107,0.132746641,0.265128337,0.018124153,0.090208059,0.001530165,0.03499035,0.010802678,0.06449787,379.9295044,0.000153186,10256442
368,0.047338382,0.021007468,0.010138221,0.02363867,0.249432269,0.110411654,0.219953826,0.086546438,0.01118561,0.154038431,0.06630903,444.510498,0.000270745,5217908
369,0.04742349,0.115825718,0.008355213,0.124000263,0.048739389,0.008250932,0.025394609,0.243159313,0.216658216,0.006321461,0.155871396,462.2744141,0.000267029,6789121
370,0.048044909,0.164758329,0.231659949,0.038452796,0.00945359,0.067157678,0.108349046,0.016449901,0.00504625,0.077114925,0.233512627,460.4273376,0.000207266,11833011
371,0.048079155,0.086963074,0.187757391,0.023390538,0.161165225,0.113601531,0.033803737,0.034193153,0.259833151,0.013098807,0.038114238,421.2502136,0.000205881,8542551
372,0.048279597,0.13976817,0.028760522,0.011732108,0.125094314,0.077429337,0.009609912,0.081001131,0.195347683,0.157429811,0.125547415,466.9503479,0.000270153,7019142
373,0.04845406,0.001092023,0.14956779,0.02490666,0.015016556,0.12238057,0.073832962,0.256514105,0.256144137,0.029804085,0.022287052,443.1426697,0.000267019,5676067
374,0.048493981,0.19990634,0.027850025,0.003600423,0.156646371,0.012752608,0.040212839,0.022967183,0.165556724,0.017033011,0.304980495,479.9145203,0.00026245,8434839
375,0.048534595,0.000479867,0.104088301,0.002430195,0.035304002,0.021356949,0.027247352,0.08079408,0.143009321,0.372791625,0.163963713,490.199646,0.000339532,4841886
376,0.048626162,0.121746578,0.192061794,0.1900047,0.109326035,0.019969988,0.080883247,0.101316812,0.072479122,0.038735297,0.024850265,394.6205139,0.000163839,10865868
377,0.048865201,0.08424773,0.080987724,0.023094152,0.068960227,0.040683927,0.028551403,0.015253387,0.217175154,0.123279133,0.268901962,485.2395935,0.00029903,6428300
378,0.049304872,0.154537129,0.010134906,0.035442534,0.106992152,0.178209094,0.162720684,0.071397461,0.125458626,0.089301496,0.016501045,431.0315552,0.00023239,7293895
379,0.049554913,0.0354417,0.002674419,0.157624508,0.031222856,0.002225159,0.100260447,0.292355415,0.003600329,0.121313561,0.203726693,473.5213013,0.000300152,5472163
380,0.049743479,0.017080387,0.265087034,0.079012115,0.02030471,0.075330053,0.201295628,0.182123944,0.02428442,0.069850515,0.015887715,417.0235596,0.000205405,8128475
381,0.050032058,0.116768236,0.128582617,0.025156067,0.082443475,0.097931759,0.279022465,0.009742305,0.172023384,0.00817097,0.030126663,418.4096069,0.000209301,8122824
382,0.050117888,0.006480955,0.077718919,0.042015803,0.005421871,0.049971858,0.032644787,0.050270562,0.372393959,0.010412666,0.302550732,486.9390259,0.000328966,5003051
383,0.050422171,0.529681976,0.014529399,0.117108121,0.045257762,0.007990964,0.033626196,0.021741653,0.101940053,0.070584046,0.007117659,372.87854,0.000103041,26780384
384,0.051112503,0.091030512,0.004546606,0.028790206,0.06778843,0.209238978,0.013049787,0.195901186,0.100681953,0.041314319,0.196545521,467.0014648,0.000287349,5937179
385,0.05113277,0.134367309,0.039189737,0.019545855,0.010130146,0.095416029,0.02612877,0.198035512,0.205242139,0.147027593,0.07378414,464.0535583,0.000274391,6701871
386,0.051378542,0.00963004,0.170685752,0.011438279,0.10018429,0.392860639,0.004477191,0.034692179,0.027023679,0.101084471,0.096544937,436.3409119,0.000239683,6728148
387,0.051600963,0.111113068,0.02849901,0.03019393,0.051682777,0.020108554,0.310024104,0.076464724,0.229251368,0.075778092,0.01528341,441.2401123,0.000252762,6453243
388,0.052237837,0.123083906,0.081482549,0.032155064,0.182383862,0.01374739,0.143959319,0.04506472,0.057337106,0.068236595,0.200311652,458.6078491,0.000240193,8256073
389,0.052258257,0.229094655,0.023940894,0.01963612,0.109477753,0.012968659,0.324210442,0.155453039,0.035239647,0.029976208,0.007744326,416.3749695,0.000201303,9062683
390,0.052291368,0.043075884,0.00434694,0.152703012,0.031425219,0.142147068,0.037418592,0.143109623,0.219190399,0.158042594,0.016249301,448.4824219,0.000272809,5559386
391,0.052664826,0.177464311,0.008182138,0.163400872,0.302289928,0.016365667,0.008292498,0.088955486,0.053263026,0.073734907,0.055386341,414.2927246,0.000187608,9631884
392,0.053025297,0.003702016,0.081811262,0.061556008,0.18538542,0.004293462,0.016240994,0.145035346,0.118952894,0.02828613,0.301711172,477.2789001,0.000296795,5757195
393,0.053473314,0.090177906,0.003878444,0.069145428,0.075149745,0.081562561,0.055941615,0.175924784,0.051366873,0.253445865,0.089933466,467.3763428,0.000286255,6024689
394,0.05351811,0.055647097,0.11317368,0.12314243,0.004374101,0.040307742,0.039835095,0.098963781,0.268697703,0.14052555,0.061814711,454.7580872,0.000255739,6956796
395,0.053951456,0.040929557,0.025103756,0.080076639,0.08997883,0.187353427,0.161615898,0.11247969,0.013466905,0.148901471,0.086142371,449.0234985,0.000267273,5776522
396,0.054016998,0.077248699,0.173753277,0.039915219,0.232465242,0.052413746,0.100507332,0.083679375,0.097261302,0.003234366,0.085504446,419.7844238,0.000199527,8748087
397,0.054244684,0.132044041,0.134316487,0.253324876,0.048580024,0.024648269,0.012128451,0.15088762,0.045234976,0.065196539,0.079394032,419.7034302,0.000180076,10981084
398,0.054591822,0.023866626,0.016042108,0.621120302,0.027788342,0.015466043,0.057747856,0.005897709,0.067847051,0.045830748,0.063801393,389.6801147,0.000170504,8275972
399,0.054628758,0.104618327,0.066583607,0.41690908,0.173586187,0.006633852,0.033052366,0.033462103,0.066218794,0.032874246,0.011432679,368.044342,0.000153635,9268606
400,0.054790659,0.128120043,0.065597197,0.081974956,0.023776175,0.133025936,0.094422216,0.104321522,0.295176238,0.009700895,0.009094162,428.8117371,0.000227853,7499213
401,0.054937421,0.352856909,0.003987547,0.232665245,0.014299618,0.002947615,0.039049741,0.056671704,0.091268196,0.010183787,0.141132217,426.722168,0.000156129,16425440
402,0.055096955,0.305701907,0.14041527,0.003864095,0.170315421,0.035912407,0.030109273,0.166787561,0.007169312,0.038826283,0.045801516,402.9096375,0.000149125,15249424
403,0.055163829,0.097541874,0.090052445,0.028913605,0.143726669,0.086960854,0.08006848,0.015392503,0.217336635,0.05568582,0.129157285,450.9760132,0.000242988,7550573
404,0.055511134,0.153084716,0.001464815,0.065362473,0.014161748,0.066260513,0.076710463,0.062942976,0.013167195,0.164686573,0.326647394,492.4387207,0.000301328,6871698
405,0.05552563,0.005607403,0.01658552,0.006181788,0.065890671,0.024367419,0.035129358,0.343908483,0.083466901,0.011336902,0.351999925,491.4371338,0.000352425,4329709
406,0.055699484,0.091541198,0.003329553,0.031797851,0.016547574,0.030840507,0.191850516,0.081865798,0.154413642,0.127902495,0.214211382,479.6769714,0.000306163,5716858
407,0.056108785,0.27066292,0.203784502,0.094410103,0.012293124,0.033821277,0.060483359,0.047515253,0.168279901,0.041532802,0.011107974,393.881897,0.000140288,15892650
408,0.056110371,0.028777138,0.259398861,0.033401427,0.030253017,0.052703867,0.146509022,0.01626644,0.16111559,0.00870431,0.206759957,455.6491394,0.000232941,8514245
409,0.056177874,0.017615017,0.033163273,0.026701723,0.084389439,0.031956608,0.096178987,0.137843214,0.184452683,0.327742566,0.003778616,466.4355774,0.000308819,4833043
410,0.056277196,0.075752168,0.071701851,0.000827998,0.006445727,0.112888032,0.141466404,0.095608165,0.135243195,0.200040884,0.103748378,467.7825317,0.000286034,6103498
411,0.056344749,0.000333283,0.002649715,0.03810447,0.005657966,0.161821604,0.093395483,0.036481912,0.290331503,0.099928142,0.214951173,479.1697388,0.000334523,4336783
412,0.056365566,0.07751193,0.011774779,0.090053391,0.073804337,0.11539259,0.039091683,0.136134476,0.201173698,0.059574926,0.139122625,459.7170105,0.000273457,6169406
413,0.056590208,0.295833076,0.024797328,0.050107785,0.146149589,0.048332945,0.09186971,0.079308338,0.123979366,0.033113653,0.049918001,419.6676025,0.000178342,12007036
414,0.056679868,0.059101625,0.07611285,0.178993797,0.199233617,0.069809717,0.028253091,0.170760539,0.08120544,0.023188722,0.056660735,418.5236511,0.000211334,7500524
415,0.056708409,0.035132544,0.052421007,0.029700133,0.070967505,0.101108227,0.047205802,0.055305915,0.066993101,0.172951337,0.311506021,489.6193237,0.00032389,5392072
416,0.057124772,0.053634918,0.092848396,0.245635939,0.12402211,0.011991245,0.100011169,0.045792536,0.053697684,0.15125118,0.063990052,429.9007874,0.000210656,8218228
417,0.057516032,0.040533747,0.006456966,0.009399854,0.104443213,0.242832206,0.047138157,0.228626875,0.102554729,0.028314483,0.132183738,455.5143738,0.000288133,5161613
418,0.057696853,0.049269789,0.216307599,0.124457252,0.089138681,0.071658565,0.064804682,0.170913243,0.066915939,0.070223174,0.018614223,413.7094727,0.000195756,8750577
419,0.057946028,0.07632317,0.205776109,0.087825765,0.107774668,0.070727274,0.057190918,0.049053091,0.184903371,0.069687681,0.032791926,420.7151794,0.000197421,9181431
420,0.05798338,0.118048663,0.010048916,0.186091509,0.080340044,0.080793052,0.018771354,0.184047907,0.134748301,0.088646465,0.040480408,435.7640991,0.000229556,7554006
421,0.058128546,0.020019103,0.285661942,0.060859236,0.03067175,0.059678344,0.137090696,0.174502088,0.093170672,0.01971591,0.060501713,423.6078796,0.00020398,8696144
422,0.058492481,0.096660672,0.075353716,0.392848211,0.033678055,0.013033094,0.002165684,0.171181117,0.094311001,0.038123799,0.024152171,400.1074219,0.000176626,9422356
423,0.058721902,0.032339307,0.061896171,0.112907232,0.003611204,0.246848861,0.071241716,0.218934408,0.028375561,0.087372866,0.077750773,443.939209,0.000259104,6029571
424,0.059009624,0.039448907,0.029206465,0.148343857,0.05746464,0.30767446,0.008126033,0.088974291,0.064824616,0.040811835,0.156115273,446.8197021,0.000254892,6295783
425,0.059060481,0.125369704,0.027238493,0.00372099,0.091473355,0.109418452,0.279799163,0.078091968,0.151484133,0.05000774,0.024335521,432.8993225,0.000240353,6784178
426,0.059256178,0.037842301,0.091706925,0.046252171,0.100614924,0.06181644,0.225736038,0.016125842,0.107580237,0.192885725,0.060183219,450.2568665,0.000258334,6366889
427,0.059262484,0.015623643,0.357964055,0.079701768,0.03494219,0.020186929,0.052277029,0.000849637,0.134933771,0.177894424,0.066364071,436.3101501,0.000197108,10356660
428,0.059327958,0.092760733,0.008860414,0.241378206,0.043444297,0.142648707,0.267646282,0.047593968,0.011346976,0.015117735,0.069874725,414.2124634,0.000208346,7461658
429,0.059924203,0.017432002,0.05464808,0.001151237,0.025679147,0.059484629,0.013715686,0.127693526,0.359308784,0.109053018,0.171909689,479.7058411,0.000326384,4800811
430,0.059969551,0.307369686,0.110998766,0.028885801,0.066081107,0.110637917,0.11532107,0.00798005,0.004084126,0.037472429,0.151199496,431.1138,0.000165779,15197490
431,0.059974407,0.316724389,0.009766358,0.015950941,0.229483794,0.034354414,0.221673071,0.053578296,0.043678097,0.002081296,0.012734937,389.850769,0.000161253,11774522
432,0.060077588,0.033192758,0.239848442,0.174893375,0.005757215,0.060868991,0.246973805,0.049941854,0.084012285,0.025939788,0.018493898,398.5385132,0.000181963,8824172
433,0.060095409,0.021984488,0.01799623,0.104952486,0.113225884,0.23298979,0.059395177,0.276436603,0.018014585,0.062198751,0.032710596,432.3683472,0.000258854,5383579
434,0.060231581,0.016127499,0.067277398,0.085763951,0.044171254,0.279286147,0.033202596,0.075550513,0.227172652,0.010966674,0.100249736,443.6218262,0.000262114,5773049
435,0.060299298,0.07718874,0.040007685,0.005518826,0.178254556,0.059984182,0.207772079,0.182985852,0.014718828,0.095327128,0.077942825,444.6647034,0.000254017,6378368
436,0.060359506,0.283711202,0.056300005,0.091230199,0.184586265,0.042727662,0.053481934,0.033900437,0.047642048,0.118162411,0.027898331,409.2227478,0.00016127,13360864
437,0.060387191,0.024780097,0.022574881,0.121396598,0.155065631,0.027833516,0.019851633,0.075240493,0.034076573,0.15998115,0.298812236,482.7304993,0.000304402,5728763
438,0.060521819,0.125138138,0.133307638,0.040607952,0.104096711,0.033274341,0.062299817,0.08228743,0.1706914,0.103957436,0.083817318,446.3192749,0.000224084,8840219
439,0.060649767,0.082167692,0.081267937,0.247774776,0.052196605,0.127882705,0.041351108,0.015129211,0.087319259,0.0760245,0.128236439,435.1863708,0.000210399,8774805
440,0.060659356,0.011603653,0.076957706,0.009815896,0.085749913,0.048389259,0.292600324,0.106833229,0.214684045,0.089365163,0.003341456,440.3177795,0.000268917,5299689
441,0.06093539,0.018282116,0.205582941,0.109756931,0.049657106,0.199108389,0.098662492,0.038296169,0.122715557,0.060583644,0.036419265,417.5212708,0.000208602,7778724
442,0.060978587,0.058878202,0.009710459,0.055835457,0.00500578,0.008832439,0.024727567,0.329198793,0.119879241,0.081054872,0.245898603,484.8992004,0.00032453,5190028
443,0.061121474,0.00496441,0.045114762,0.001068767,0.023239993,0.072882176,0.0848791,0.057982189,0.106987212,0.450987181,0.090772736,485.3937988,0.000342429,4475134
444,0.061191294,0.07167273,0.072340853,0.011605581,0.242075601,0.035202798,0.022576952,0.141822235,0.006461939,0.318788769,0.016261248,453.2156982,0.000257417,6740960
445,0.061740194,0.124041859,0.081168586,0.064910705,0.014359657,0.147227367,0.00869558,0.082654877,0.074885339,0.173423531,0.166892305,468.5777588,0.000259193,7812495
446,0.061948324,0.058582114,0.043317599,0.020388343,0.30117237,0.015450201,0.091151529,0.00525172,0.302970236,0.024121639,0.075645926,438.9945374,0.000245804,6389013
447,0.062204265,0.024426356,0.023679986,0.004633311,0.20832026,0.161181163,0.049731078,0.111318531,0.117971235,0.225955137,0.010578678,448.8848267,0.000279412,5200211
448,0.062321318,0.171816124,0.001165287,0.105290369,0.083777071,0.005913049,0.082045593,0.026609755,0.081733571,0.17500692,0.204320942,473.8740845,0.000259007,8146516
449,0.062431014,0.062944119,0.142114795,0.219090091,0.04451052,0.153570956,0.001086936,0.056938783,0.116879947,0.049106477,0.091326362,424.4733887,0.000200549,8927269
450,0.062449407,0.338518634,0.009710109,0.038103632,0.003382015,0.274575531,0.026860292,0.025824548,0.123578835,0.033589306,0.06340769,423.2128296,0.000178974,12654210
451,0.063389577,0.031473756,0.035813132,0.049662494,0.102563599,0.131195006,0.020581419,0.071547436,0.016701954,0.411145634,0.065925993,472.1358948,0.000302049,5415437
452,0.063549232,0.005378004,0.390608134,0.014047899,0.025780269,0.026081273,0.080951466,0.08609054,0.09807738,0.19937142,0.010064384,430.96698,0.000198634,9879735
453,0.063693852,0.167963887,0.038418968,0.208336087,0.049408485,0.033331617,0.108369611,0.040523716,0.074763244,0.105547373,0.109643161,439.4763794,0.000205249,9920746
454,0.063765587,0.035961503,0.03251579,0.012069109,0.217673614,0.065503466,0.122806189,0.199543087,0.163429457,0.028430775,0.058301423,440.744751,0.000263369,5556620
455,0.06394779,0.477915156,0.002896407,0.057365337,0.06078468,0.061247507,0.034818143,0.018057203,0.136536748,0.026959477,0.059471552,406.0324707,0.000131795,20678118
456,0.064138198,0.050202527,0.116897301,0.03197085,0.078459334,0.154472403,0.030121719,0.153736703,0.07565323,0.144392138,0.099955596,454.4793701,0.000257982,6792205
457,0.064148495,0.212268494,0.011380428,0.155589696,0.027005266,0.008384457,0.042994605,0.070142704,0.032059426,0.326739824,0.049286604,460.164917,0.000230424,9548114
458,0.064226491,0.051814284,0.068733778,0.149597993,0.030504482,0.103721742,0.127868479,0.050392109,0.227260469,0.114597829,0.011282343,435.2021179,0.000239888,6684952
459,0.064625083,0.008121742,0.084255648,0.071461439,0.012446309,0.014132655,0.088067801,0.009512979,0.056794973,0.436845892,0.153735479,488.1299133,0.000324179,5303778
460,0.06465,0.110148334,0.082971039,0.181204169,0.064340893,0.041449564,0.019998245,0.050031251,0.009931825,0.101873445,0.273401237,469.9341431,0.000242688,8872664
461,0.06500528,0.013000794,0.053878635,0.17717056,0.178332287,0.030154844,0.133540663,0.119755023,0.018552201,0.125552999,0.085056714,438.464325,0.000240105,6493099
462,0.065214419,0.004584784,0.002531015,0.120736616,0.083907174,0.24020303,0.022724115,0.036143317,0.04015105,0.33030479,0.05349969,459.7514648,0.000290673,5130205
463,0.065219925,0.083845728,0.013211208,0.095725123,0.095414213,0.162847677,0.012432326,0.049906089,0.198825668,0.07734194,0.145230104,457.3378601,0.00026327,6586175
464,0.06525454,0.085983501,0.041880272,0.07533501,0.148334962,0.058100823,0.034653212,0.096103966,0.198230668,0.009524542,0.186598504,458.4937134,0.000256592,7031679
465,0.065377854,0.053138872,0.004919618,0.07619885,0.101163929,0.044404692,0.114625904,0.220234069,0.042057348,0.094163669,0.183715193,467.2415466,0.000287864,5744089
466,0.065389611,0.00080333,0.119646136,0.043644198,0.048727762,0.1204288,0.184215018,0.294814877,0.035217826,0.029402906,0.057709537,438.0237122,0.000256224,5830489
467,0.065556862,0.012009538,0.018471446,0.059884996,0.005992959,0.009862144,0.464392065,0.15448014,0.154293747,0.004852427,0.050203677,441.7070923,0.000276276,4912150
468,0.065819548,0.087502013,0.16214689,0.025236716,0.003385861,0.005923267,0.120004251,0.08799222,0.221774168,0.138910291,0.081304776,457.8871155,0.000247498,7850224
469,0.065886511,0.304110347,0.050023598,0.07204334,0.021363893,0.091519675,0.123050022,0.143856454,0.017387561,0.068352533,0.042406065,419.7220459,0.000173242,12884114
470,0.066277891,0.159911639,0.063038406,0.052830439,0.149607389,0.086966289,0.01733046,0.003637226,0.256478176,0.139302784,0.004619302,433.780426,0.000216661,8672829
471,0.066357072,0.077874909,0.030452641,0.088839228,0.161087591,0.003449696,0.030080125,0.059878872,0.042729057,0.215826665,0.223424142,477.6915283,0.000283252,6663466
472,0.067686301,0.068529193,0.046861719,0.1683455,0.027353288,0.098242833,0.032210741,0.338994115,0.002650832,0.01795558,0.131169898,447.108429,0.000245822,7024278
473,0.067838512,0.01627793,0.138944521,0.14290104,0.035122671,0.064847698,0.104690876,0.012935296,0.2657611,0.142083177,0.008597178,436.5375061,0.000235939,6940753
474,0.068018922,0.008227647,0.251254062,0.032818604,0.01343357,0.018776126,0.030808796,0.018420699,0.006207057,0.494550864,0.057483653,475.6327209,0.000272206,7314419
475,0.068084067,0.308523358,0.069645402,0.116319276,0.082608624,0.009181085,0.077155519,0.150641927,0.002302911,0.015757702,0.099780129,415.7243958,0.000155882,15126378
476,0.068099961,0.243486551,0.050619643,0.000501008,0.016351622,0.216590342,0.024971699,0.190449933,0.175771913,0.006052562,0.007104767,422.8255005,0.00020481,9535515
477,0.068445317,0.060368884,0.266767011,0.116983935,0.000105763,0.050342322,0.212747223,0.134290001,0.037792536,0.032035375,0.020121632,401.6795044,0.000177753,9752512
478,0.069159837,0.061062601,0.080494233,0.166312739,0.173126569,0.008738141,0.028829761,0.079571745,0.026690175,0.10007563,0.205938568,456.6862488,0.000238005,8016410
479,0.069162002,0.06272625,0.0724742,0.285483636,0.002755717,0.037957749,0.13194196,0.183662914,0.066247564,0.058911214,0.028676794,418.1025696,0.000207008,7868641
480,0.069336847,0.076855149,0.009669571,0.061807716,0.145007456,0.179292174,0.050850981,0.156624381,0.036943943,0.06451826,0.149093521,452.3480835,0.000259842,6444606
481,0.069601275,0.034461508,0.001385972,0.127694274,0.232672218,0.133371621,0.032005779,0.006405412,0.139066213,0.05697194,0.166363788,449.3150635,0.000255453,6228120
482,0.069751792,0.016878404,0.015893186,0.191529682,0.077272004,0.009111496,0.10232537,0.000784727,0.175946095,0.300275929,0.040231315,458.674408,0.000274969,5800716
483,0.070587202,0.041158286,0.107923851,0.1438353,0.059754094,0.077480903,0.035031909,0.080398514,0.14616134,0.210832158,0.026836441,444.7989807,0.000241099,7171358
484,0.070988187,0.010422733,0.014041864,0.061626711,0.180896082,0.018701513,0.236031183,0.026146664,0.202580868,0.047825704,0.130738492,452.5236511,0.000274741,5368636
485,0.071063891,0.098019845,0.037940982,0.164585251,0.127223965,0.088918386,0.035209983,0.23084623,0.081515102,0.038447575,0.02622879,420.8987427,0.000216283,7542308
486,0.07108139,0.245598462,0.001686194,0.020292281,0.158433817,0.007431985,0.046134185,0.160442349,0.153265421,0.033859884,0.101774032,445.9190369,0.000216573,9765005
487,0.071150669,0.011428644,0.017182869,0.121753921,0.265195036,0.212803153,0.013166681,0.020834573,0.00593461,0.242180202,0.018369642,433.1470642,0.000246256,5863851
488,0.071205782,0.053269218,0.113784374,0.013862609,0.004477198,0.324235355,0.133364412,0.059732137,0.049303044,0.027313912,0.149451959,446.0362549,0.000247777,6885432
489,0.071485454,0.063932806,0.006174669,0.024809806,0.202301707,0.151379865,0.011548135,0.006662402,0.027718704,0.246327178,0.187659275,472.5715637,0.000289529,5992765
490,0.071541907,0.294859958,0.042407618,0.068438798,0.115345414,0.053486988,0.119566102,0.074511653,0.006706546,0.089023078,0.064111938,420.5322266,0.000170135,13193150
491,0.071720925,0.012509662,0.091655674,0.220070562,0.031722634,0.040846862,0.091873453,0.033766515,0.052322252,0.02470524,0.328806221,472.0460815,0.000264951,7129229
492,0.071824816,0.094083094,0.130809573,0.331139795,0.002110541,0.006304421,0.030488822,0.040048143,0.081936521,0.048381372,0.162872901,432.8971863,0.00018692,11009260
