,Carbon Dioxide,Nitrogen,Methane,Ethane,Propane,iButane,nButane,iPentane,nPentane,nHexane,nHeptane,Tc_NR,Pc_NR,Vc_NR
110,0.1312826531937411,0.19377776547208334,0.12868289594059756,0.12076059297878182,0.1149667315156398,0.037143894130811636,0.04812064837637498,0.14571451820359071,0.04090152061180644,0.030339108962869756,0.008309670613702835,383.5877380371094,12321766.0,0.0001492685405537486
111,0.13312376216642638,0.004455226479424134,0.06584638396592273,0.04076220075681572,0.03466731761655249,0.033531673634457485,0.3495569361806079,0.15245636938635196,0.1381338088325637,0.031186696155556668,0.016279624825320672,430.431640625,5781378.0,0.0002485994773451239
112,0.13439511280438488,0.04654585430474685,0.09632377925705903,0.2747741772157739,0.19206102878372514,0.003046483600112868,0.039447847763060824,0.07553826474282578,0.019200027257540005,0.08470058704871858,0.03396683722205194,394.5245361328125,9123676.0,0.00017121920245699584
113,0.13530937615017077,0.139062423488867,0.05732469733658512,0.1283053711760802,0.06418468935671656,0.026552022537318483,0.072015344585453,0.20511638158118123,0.05142885993908036,0.06966702038778347,0.05103381346076387,426.68780517578125,9513889.0,0.00019932769646402448
114,0.1357575705391954,0.03765147908515712,0.09602806097847345,0.0931933202580262,0.1280840531645868,0.10080406448934326,0.03333745314649574,0.10774511305073646,0.005370221836738406,0.0947847972836145,0.1672438661676327,449.17425537109375,7895869.0,0.0002326171670574695
115,0.13858168838006982,0.22740478866241437,0.01819736439303538,0.005209369896073021,0.11963221878084555,0.04640134495094314,0.039629899956976744,0.02106341462186571,0.11432385452869566,0.15315264422058267,0.11640341160849793,454.41046142578125,10505701.0,0.0002149988868040964
116,0.14194573484019274,0.30058031500807475,0.03794720733762843,0.01803259742889721,0.04822436488678846,0.12608259882379658,0.042062388874241186,0.17961481884070585,0.0824819282985685,0.005629275210671629,0.017398770450434732,403.85870361328125,12904738.0,0.00016306071483995765
117,0.14260920757008577,0.14540651950501593,0.11978889190494184,0.11942638167153574,0.0029107167312702373,0.18698344306156728,0.017083502167438088,0.005387560535667798,0.08316779010854403,0.0018277730914698005,0.1754082136524634,433.3787536621094,11554268.0,0.00018618645844981074
118,0.14545224761520972,0.1558865289503106,0.08622149854833595,0.12506226327251907,0.018147048088843036,0.00923942453310077,0.09127880640669275,0.015095228116357192,0.22904433020763026,0.028093728966018052,0.09647889529498248,433.0224609375,10796495.0,0.0001921364018926397
119,0.14678427022386803,0.10585864723629614,0.0011343444264054268,0.023480923465319003,0.0310351386165081,0.18667582418119974,0.11997685526479519,0.17691288854880388,0.15389128243619213,0.01926463299619789,0.03498519260441451,432.6835021972656,6907860.0,0.00023773346038069576
120,0.15281135471925858,0.03859404291050394,0.11510461884135924,0.08765792778699495,0.0752185572799363,0.17473501422925944,0.05117108087860032,0.0168734304297264,0.02671086092254504,0.11228804412796531,0.14883506787385034,443.9846496582031,8334933.0,0.0002226661454187706
121,0.15747061542480098,0.19692116177403574,0.3533644366793725,0.04120836773478428,0.023602120985282072,0.08225317189329802,0.023156599162904225,0.03502450728282744,0.017750135812967093,0.03189069354407006,0.03735818970565757,342.1934509277344,19663678.0,9.933011460816488e-05
122,0.16189084657005304,0.1469315611215587,0.13615540583316812,0.012380635665471514,0.1942680937731152,0.02239586334067271,0.000495741576847759,0.06229358701257533,0.10822358537671303,0.07617755082095408,0.07878712890887041,423.69317626953125,11490018.0,0.00017951767949853092
123,0.1648106713631618,0.0922329550163893,0.03886867659494808,0.08881316805072582,0.05011256691399942,0.10519171640990237,0.03186613733573605,0.05461372653761798,0.23340995514115373,0.11911660573526038,0.020963820901105202,435.4569091796875,7934901.0,0.00022365250333677977
124,0.1649906732265817,0.23731595338142844,0.03600913065206271,0.06864863465112209,0.1377306905118288,0.09484739249177455,0.10070398916875874,0.01893967525417654,0.04122520878018584,0.06974401800315595,0.0298446338789245,397.32171630859375,12463158.0,0.00015697504568379372
125,0.16671144317162084,0.0687289244970779,0.06014063932681584,0.0185796617942387,0.06838840405278408,0.052572085241767895,0.08313780219497623,0.0938687200888325,0.02256819138336047,0.04661291467533927,0.31869121357318625,478.10955810546875,7472685.0,0.0002699362230487168
126,0.16681621567083146,0.016521470640882684,0.08082882224301564,0.09698867921224967,0.16760299482955926,0.05387692030784342,0.011358585511863889,0.06437105116788984,0.11054071466165052,0.2040357802301875,0.0270587655240263,436.44036865234375,7383481.0,0.00022718803666066378
127,0.17153819875669146,0.006230503541463242,0.0908994306724105,0.004290189223383737,0.02775049283387807,0.3020997393717114,0.10265365473935573,0.063258776679025,0.04365507414534634,0.1556181194334325,0.032005820603302024,434.7737731933594,6480546.0,0.00024172892153728753
128,0.1727871479307773,0.03448520748471399,0.0012993373473861925,0.07236985544435422,0.02205408905770458,0.08350081725611343,0.02792294277848538,0.030164602653688893,0.08318112908523806,0.4213169961538194,0.05091787480771866,471.99090576171875,5998849.0,0.0002894315111916512
129,0.17817020966262276,0.051039001579728134,0.0050699591322018525,0.036268937641063356,0.041046561691398184,0.12835477460085284,0.02677882918168853,0.2542184639701742,0.1249474442059219,0.12872885875814177,0.025376959576206455,446.0617370605469,6274747.0,0.0002581370936241001
130,0.17865390260453837,0.08996836784340916,0.07554841498477892,0.1652854844851563,0.014838253794140806,0.046843576517594854,0.197905996145839,0.022439405571128283,0.0073674539977821515,0.008073651559300359,0.19307549249633216,436.53070068359375,10059882.0,0.00019728952611330897
131,0.1789359227205235,0.18141404886007376,0.0772450184210369,0.21104195678218146,0.06888695960658922,0.06158239195498949,0.037177617384965014,0.072068305290659,0.027186061388578635,0.018976623113531318,0.06548509447687194,386.3545837402344,13155642.0,0.00014285196084529161
132,0.19922965087590824,0.03211332736413127,0.10860827668831732,0.013461323527073353,0.24836604301421786,0.041993303975818956,0.031628363362936104,0.0921682894019817,0.04671512580757449,0.14569640629598932,0.04001988968605161,425.3526916503906,8225894.0,0.00020704431517515332
133,0.20128271338533346,0.11375206174406884,0.03792316256015583,0.11914069763762965,0.017574229494975745,0.08677087613366528,0.05623594424584016,0.042657082681107,0.006995434685202031,0.2604518463605483,0.05721595107147353,445.159912109375,9404932.0,0.00021421100245788693
134,0.20194477860339732,0.1556858215666052,0.05301262823188664,0.027930495026921208,0.02132729108724727,0.1489474883426735,5.886517376772137e-06,0.09093265046080241,0.018483813446936417,0.2193716920886475,0.062357454627505755,446.16656494140625,9974116.0,0.0002120700664818287
135,0.20241242099986506,0.04432969653026226,0.08760351535412621,0.09147183780406962,0.05093600556352175,0.1309665763811896,0.05616750093278028,0.08790754557483725,0.016684108491755074,0.019000362837367852,0.21252042953022499,447.98651123046875,8685475.0,0.00022140065266285092
136,0.23588756304840636,0.25332651076107027,0.051629371656907036,0.07789358304712772,0.014953710747238537,0.09732564574029201,0.09811454849598235,0.0016750236445383989,0.052201185723132364,0.03207114820208927,0.08492170893321575,401.5243835449219,15367624.0,0.00014303656644187868
137,0.23950779941023626,0.09045884346833458,0.025444114196070074,0.040950960534108315,0.017718609550622835,0.1324427502571395,0.09679869229313127,0.07740574124762648,0.07613863536902887,0.040225846643956086,0.16290800702974548,447.9756164550781,8604282.0,0.00022440197062678635
138,0.24640784864727316,0.2696374139710008,0.09986732436991468,0.0016710655908420942,0.021388680890339365,0.10011083642560219,0.08721491128314508,0.029451120648511752,0.01250312763246454,0.09487870740670439,0.03686896313420188,395.1121520996094,16633960.0,0.00013516435865312815
139,0.24908670838864624,0.044297380053167926,0.12336062471266362,0.02139643963670429,0.029045881100475936,0.1919305446795705,0.023987443681054512,0.06589413695739589,0.06485216673210642,0.05036709177705872,0.1357815822811561,436.33966064453125,9174997.0,0.00020705710630863905
140,0.28445059765839065,0.03920592296162216,0.21425869238011538,0.020844960836381297,0.08969344682829818,0.0762776803263123,0.1599638153097747,0.010458115408681343,0.08875376891889163,0.011705110603820278,0.0043878887677120644,372.4923400878906,10004784.0,0.00015178344619926065
141,0.2850140119333573,0.0027338567693568913,0.12046100203258192,0.4511192324998865,0.02094195196708557,0.0022402508671642007,0.013025683861088216,0.010797376109378842,0.017782903552802133,0.0412294533422179,0.03465427706508055,343.6917419433594,9804344.0,0.00012414540105964988
142,0.28510857450455857,0.013054085582740908,0.023702786701269542,0.016642406120592885,0.12059514709561026,0.001804895066307523,0.04459900943682875,0.13816327768475253,0.09785766582899967,0.15672644890889487,0.10174570306944442,452.89251708984375,7188856.0,0.0002447664155624807
143,0.2891246626038574,0.0055917033228345655,0.06111054450543949,0.025360915572760368,0.11452389941189967,0.06841047042750532,0.1540945102747749,0.021552631384899868,0.008863106211936311,0.2123650184861151,0.03900253779797705,432.5989074707031,7801960.0,0.00021632894640788436
144,0.2941687495906909,0.14304031194649422,0.005164658845889211,0.14912952515078495,0.11024649524639246,0.0888882337639253,0.039481156143919074,0.008798166910138258,0.07037278948855338,0.05434718886744674,0.036362724045765536,388.2327880859375,11248474.0,0.00015294757031369954
145,0.33275264593029386,0.07143056504900193,0.07213035078939535,0.20052610783521335,0.06379638397443234,0.07318907833282655,0.06033915428463388,0.03670238636730407,0.013845000741391972,0.06029138367262642,0.014996943022880066,368.25750732421875,10498808.0,0.00014185046893544495
146,0.37496059243358165,0.08240900736155755,0.011620008740210564,0.1512988364737322,0.004212899717620853,0.03766997742065557,0.004092736090930336,0.027659069345087398,0.06217998763865767,0.009810318179528077,0.2340865665984382,442.989501953125,11499934.0,0.00018779552192427218
147,0.4152548745058144,0.003687033047464489,0.21930892960182516,0.0008646423463231851,0.02817277768626166,0.09256220797565627,0.00945594156923101,0.03662744109933213,0.049589933439238294,0.013704245336362216,0.13077197339249108,405.1258544921875,12516822.0,0.00015218548651318997
